rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
1,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,768804,1,11,ARE,2025-01-30,50zAEIE4B1QqhPjRMK2Xmh
2,spotify:track:2SR0alFA2oWYXSoePGTj0V,Jin,I’ll Be There,BIGHIT MUSIC,247878,2,14,ARE,2025-01-30,2SR0alFA2oWYXSoePGTj0V
3,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,180133,1,24,ARE,2025-01-30,2plbrEY59IikOBgBGLjaoe
4,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,142979,1,15,ARE,2025-01-30,4wJ5Qq0jBN4ajy7ouZIV1c
5,spotify:track:4z0vfU3JiAsl99ZHL29hMm,Jin,Close to You,"SORI NARLY, Studio Dragon, KEYEAST",133949,5,1,ARE,2025-01-30,4z0vfU3JiAsl99ZHL29hMm
6,spotify:track:7HaUkQ34NYlOXFFspHeoG6,"Jin, Taka",Falling (feat. Taka),BIGHIT MUSIC,118941,4,10,ARE,2025-01-30,7HaUkQ34NYlOXFFspHeoG6
7,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,110995,1,37,ARE,2025-01-30,6dOtVTDdiauQNBQEDOtlAB
8,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,103268,3,18,ARE,2025-01-30,1Es7AUAhQvapIcoh3qMKDL
9,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",88326,6,15,ARE,2025-01-30,7ne4VBA60CxGM75vw0EYad
10,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",85405,6,10,ARE,2025-01-30,2CGNAOSuO1MEFCbBRgUzjd
11,spotify:track:2zbq6eS68i4NIJWekIuW1s,Dionela,Marilag,Universal Music Philippines Inc.,81655,10,11,ARE,2025-01-30,2zbq6eS68i4NIJWekIuW1s
12,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,74059,10,3,ARE,2025-01-30,3sK8wGT43QFpWrvNQsrQya
13,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,70939,1,42,ARE,2025-01-30,2HRqTpkrJO5ggZyyK6NPWz
14,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,63038,14,8,ARE,2025-01-30,35ISBknsCeZQtq66xABI9g
15,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,61571,8,37,ARE,2025-01-30,3QaPy1KgI7nu9FJEQUgn6h
16,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,59495,9,23,ARE,2025-01-30,2262bWmqomIaJXwCRHr13j
17,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,yung kai,blue,BMG Rights Management (US) LLC,57910,17,8,ARE,2025-01-30,3be9ACTxtcL6Zm4vJRUiPG
18,spotify:track:4pftaoQbbheCXSdleWIeDK,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,56403,18,2,ARE,2025-01-30,4pftaoQbbheCXSdleWIeDK
19,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,54894,6,188,ARE,2025-01-30,3AJwUDP919kvQ9QcozQPxg
20,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,53413,2,76,ARE,2025-01-30,7CyPwkp0oE8Ro9Dd5CUDjW
21,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,53037,14,11,ARE,2025-01-30,1Cbl3Yq8rHo7hhDQmLQagU
22,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,51816,7,125,ARE,2025-01-30,1mea3bSkSGXuIRvnydlB5b
23,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,51344,8,255,ARE,2025-01-30,6RUKPb4LETWmmr3iAEQktW
24,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,SZA,BMF,Top Dawg Entertainment/RCA Records,50427,17,6,ARE,2025-01-30,3U3hFkMr0Q90pD24EkE3Pr
25,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,49960,17,15,ARE,2025-01-30,0eaVIYo2zeOaGJeqZ5TwYz
26,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,49814,9,44,ARE,2025-01-30,0FDzzruyVECATHXKHFs9eJ
27,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,Nice Life/Atlantic,49672,25,20,ARE,2025-01-30,3siwsiaEoU4Kuuc9WKMUy5
28,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,48404,6,41,ARE,2025-01-30,0WbMK4wrZ1wFSty9F7FCgu
29,spotify:track:6s8WSX1MxNThrot8ThI6fG,Travis Scott,4X4,Cactus Jack / Epic,47744,29,1,ARE,2025-01-30,6s8WSX1MxNThrot8ThI6fG
30,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,Partisan Records,46774,30,159,ARE,2025-01-30,0yc6Gst2xkRu0eMLeRMGCX
31,spotify:track:3NVK3Hxz9MAOiVLADcCk3Q,Tayeb Santo,MajaneeN,Tayeb Santo,46142,31,1,ARE,2025-01-30,3NVK3Hxz9MAOiVLADcCk3Q
32,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,44499,29,13,ARE,2025-01-30,6jbYpRPTEFl1HFKHk1IC0m
33,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,43994,33,26,ARE,2025-01-30,5nPbKG04fhLkIAjcPFaZq7
34,spotify:track:45ancEC0abWb3UplU6UMTm,Jones the Ikomboy,Khalifa,R.E.A.L.M,43606,34,1,ARE,2025-01-30,45ancEC0abWb3UplU6UMTm
35,spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),43530,10,22,ARE,2025-01-30,0eCajpR75pDW0r64U6hP2x
36,spotify:track:1imaIe1NEAaWnLF0BY0V6F,"Dionela, Jay R",sining (feat. Jay R),Universal Music Philippines Inc.,43426,5,29,ARE,2025-01-30,1imaIe1NEAaWnLF0BY0V6F
37,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,42849,7,13,ARE,2025-01-30,0xGQTpN4ESETtl1Sp6rzd2
38,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,42845,8,34,ARE,2025-01-30,1BJJbSX6muJVF2AK7uH1x4
39,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",41924,9,10,ARE,2025-01-30,0aB0v4027ukVziUGwVGYpG
40,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,41704,36,90,ARE,2025-01-30,3GCdLUSnKSMJhs4Tj6CV3s
41,spotify:track:1YmY0HUm05BUpcHibc1bhB,Jin,Another Level,BIGHIT MUSIC,41617,9,11,ARE,2025-01-30,1YmY0HUm05BUpcHibc1bhB
42,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,41383,4,23,ARE,2025-01-30,5G2f63n7IPVPPjfNIGih7Q
43,spotify:track:7G7mSV4BebkoHWwKTDvXu9,"V, Park Hyo Shin",Winter Ahead (with PARK HYO SHIN),BIGHIT MUSIC,40474,39,9,ARE,2025-01-30,7G7mSV4BebkoHWwKTDvXu9
44,spotify:track:5jxuw4S5IDEY6CjjAHvRAt,Jin,Falling,BIGHIT MUSIC,40126,12,11,ARE,2025-01-30,5jxuw4S5IDEY6CjjAHvRAt
45,spotify:track:0gzXQHsv4zYHQ1pvlyYZZa,"Jin, WENDY",Heart on the Window (with WENDY),BIGHIT MUSIC,40049,8,11,ARE,2025-01-30,0gzXQHsv4zYHQ1pvlyYZZa
46,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,39550,11,290,ARE,2025-01-30,7MXVkk9YMctZqd1Srtv4MB
47,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,39547,1,47,ARE,2025-01-30,51ZQ1vr10ffzbwIjDCwqm4
48,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,39402,2,34,ARE,2025-01-30,2tHwzyyOLoWSFqYNjeVMzj
49,spotify:track:4XTgFBxBHN6var1BzAgE1m,"Maanu, Annural Khalid",Jhol,Giraffe Music,38964,40,16,ARE,2025-01-30,4XTgFBxBHN6var1BzAgE1m
50,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,38839,1,81,ARE,2025-01-30,2HRgqmZQC0MC7GeNuDIXHN
1,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,768304,1,10,ARE,2025-01-23,50zAEIE4B1QqhPjRMK2Xmh
2,spotify:track:2SR0alFA2oWYXSoePGTj0V,Jin,I’ll Be There,BIGHIT MUSIC,239713,2,13,ARE,2025-01-23,2SR0alFA2oWYXSoePGTj0V
3,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,191630,1,23,ARE,2025-01-23,2plbrEY59IikOBgBGLjaoe
4,spotify:track:7HaUkQ34NYlOXFFspHeoG6,"Jin, Taka",Falling (feat. Taka),BIGHIT MUSIC,180147,4,9,ARE,2025-01-23,7HaUkQ34NYlOXFFspHeoG6
5,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,153145,1,14,ARE,2025-01-23,4wJ5Qq0jBN4ajy7ouZIV1c
6,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,122372,1,36,ARE,2025-01-23,6dOtVTDdiauQNBQEDOtlAB
7,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,106554,3,17,ARE,2025-01-23,1Es7AUAhQvapIcoh3qMKDL
8,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",96273,6,14,ARE,2025-01-23,7ne4VBA60CxGM75vw0EYad
9,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",91955,6,9,ARE,2025-01-23,2CGNAOSuO1MEFCbBRgUzjd
10,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,87911,10,2,ARE,2025-01-23,3sK8wGT43QFpWrvNQsrQya
11,spotify:track:2zbq6eS68i4NIJWekIuW1s,Dionela,Marilag,Universal Music Philippines Inc.,85710,10,10,ARE,2025-01-23,2zbq6eS68i4NIJWekIuW1s
12,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,73316,1,41,ARE,2025-01-23,2HRqTpkrJO5ggZyyK6NPWz
13,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,72420,6,187,ARE,2025-01-23,3AJwUDP919kvQ9QcozQPxg
14,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,66870,7,124,ARE,2025-01-23,1mea3bSkSGXuIRvnydlB5b
15,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,63792,9,22,ARE,2025-01-23,2262bWmqomIaJXwCRHr13j
16,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,63036,8,254,ARE,2025-01-23,6RUKPb4LETWmmr3iAEQktW
17,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,62852,8,36,ARE,2025-01-23,3QaPy1KgI7nu9FJEQUgn6h
18,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,62174,9,43,ARE,2025-01-23,0FDzzruyVECATHXKHFs9eJ
19,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,59924,19,7,ARE,2025-01-23,35ISBknsCeZQtq66xABI9g
20,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,yung kai,blue,BMG Rights Management (US) LLC,58425,20,7,ARE,2025-01-23,3be9ACTxtcL6Zm4vJRUiPG
21,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,57208,14,10,ARE,2025-01-23,1Cbl3Yq8rHo7hhDQmLQagU
22,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,SZA,BMF,Top Dawg Entertainment/RCA Records,55121,17,5,ARE,2025-01-23,3U3hFkMr0Q90pD24EkE3Pr
23,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,53356,17,14,ARE,2025-01-23,0eaVIYo2zeOaGJeqZ5TwYz
24,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,52142,2,75,ARE,2025-01-23,7CyPwkp0oE8Ro9Dd5CUDjW
25,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,Nice Life/Atlantic,51702,25,19,ARE,2025-01-23,3siwsiaEoU4Kuuc9WKMUy5
26,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,51263,6,40,ARE,2025-01-23,0WbMK4wrZ1wFSty9F7FCgu
27,spotify:track:5emD8K39MmotlCLOx9qzCH,"Central Cee, 21 Savage",GBP (feat. 21 Savage),Columbia,47965,27,1,ARE,2025-01-23,5emD8K39MmotlCLOx9qzCH
28,spotify:track:1imaIe1NEAaWnLF0BY0V6F,"Dionela, Jay R",sining (feat. Jay R),Universal Music Philippines Inc.,47838,5,28,ARE,2025-01-23,1imaIe1NEAaWnLF0BY0V6F
29,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,47473,13,36,ARE,2025-01-23,75JFxkI2RXiU7L9VXzMkle
30,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,46009,4,22,ARE,2025-01-23,5G2f63n7IPVPPjfNIGih7Q
31,spotify:track:3RiPr603aXAoi4GHyXx0uy,Coldplay,Hymn for the Weekend,Parlophone UK,45588,15,20,ARE,2025-01-23,3RiPr603aXAoi4GHyXx0uy
32,spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),44905,10,21,ARE,2025-01-23,0eCajpR75pDW0r64U6hP2x
33,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",44013,9,9,ARE,2025-01-23,0aB0v4027ukVziUGwVGYpG
34,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,43976,29,12,ARE,2025-01-23,6jbYpRPTEFl1HFKHk1IC0m
35,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,42735,1,46,ARE,2025-01-23,51ZQ1vr10ffzbwIjDCwqm4
36,spotify:track:5nPbKG04fhLkIAjcPFaZq7,"HUGEL, Topic, Arash, Daecolm",I Adore You (feat. Daecolm),Virgin,42651,34,25,ARE,2025-01-23,5nPbKG04fhLkIAjcPFaZq7
37,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,42182,37,4,ARE,2025-01-23,3wPPWcVuinAU7dXcJXtCID
38,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,Partisan Records,42162,38,158,ARE,2025-01-23,0yc6Gst2xkRu0eMLeRMGCX
39,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,Elektra (NEK),42086,39,207,ARE,2025-01-23,7BqBn9nzAq8spo5e7cZ0dJ
40,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,41730,2,33,ARE,2025-01-23,2tHwzyyOLoWSFqYNjeVMzj
41,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,41152,8,33,ARE,2025-01-23,1BJJbSX6muJVF2AK7uH1x4
42,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,41138,7,43,ARE,2025-01-23,19XpFsce28aByvCC4g89tJ
43,spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,Syco Music,40345,6,156,ARE,2025-01-23,5O2P9iiztwhomNh8xkR9lJ
44,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA",All The Stars (with SZA),Black Panther (TDE/DMG) PS,40264,36,89,ARE,2025-01-23,3GCdLUSnKSMJhs4Tj6CV3s
45,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,39449,7,12,ARE,2025-01-23,0xGQTpN4ESETtl1Sp6rzd2
46,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,Fix You,Parlophone Records Limited,39326,17,12,ARE,2025-01-23,7LVHVU3tWfcxj5aiPFEW4Q
47,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,38964,1,80,ARE,2025-01-23,2HRgqmZQC0MC7GeNuDIXHN
48,spotify:track:4XTgFBxBHN6var1BzAgE1m,"Maanu, Annural Khalid",Jhol,Giraffe Music,38852,40,15,ARE,2025-01-23,4XTgFBxBHN6var1BzAgE1m
49,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,38617,11,289,ARE,2025-01-23,7MXVkk9YMctZqd1Srtv4MB
50,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,38594,11,56,ARE,2025-01-23,17phhZDn6oGtzMe56NuWvj
1,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,597526,1,9,ARE,2025-01-16,50zAEIE4B1QqhPjRMK2Xmh
2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,205154,1,22,ARE,2025-01-16,2plbrEY59IikOBgBGLjaoe
3,spotify:track:2SR0alFA2oWYXSoePGTj0V,Jin,I’ll Be There,BIGHIT MUSIC,188609,2,12,ARE,2025-01-16,2SR0alFA2oWYXSoePGTj0V
4,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,167363,1,13,ARE,2025-01-16,4wJ5Qq0jBN4ajy7ouZIV1c
5,spotify:track:7HaUkQ34NYlOXFFspHeoG6,"Jin, Taka",Falling (feat. Taka),BIGHIT MUSIC,139166,5,8,ARE,2025-01-16,7HaUkQ34NYlOXFFspHeoG6
6,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,130961,6,186,ARE,2025-01-16,3AJwUDP919kvQ9QcozQPxg
7,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,125540,1,35,ARE,2025-01-16,6dOtVTDdiauQNBQEDOtlAB
8,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,122902,7,123,ARE,2025-01-16,1mea3bSkSGXuIRvnydlB5b
9,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,112252,9,42,ARE,2025-01-16,0FDzzruyVECATHXKHFs9eJ
10,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,108292,3,16,ARE,2025-01-16,1Es7AUAhQvapIcoh3qMKDL
11,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,108164,8,253,ARE,2025-01-16,6RUKPb4LETWmmr3iAEQktW
12,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",106547,6,13,ARE,2025-01-16,7ne4VBA60CxGM75vw0EYad
13,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,95023,13,35,ARE,2025-01-16,75JFxkI2RXiU7L9VXzMkle
14,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",94830,6,8,ARE,2025-01-16,2CGNAOSuO1MEFCbBRgUzjd
15,spotify:track:3RiPr603aXAoi4GHyXx0uy,Coldplay,Hymn for the Weekend,Parlophone UK,90818,15,19,ARE,2025-01-16,3RiPr603aXAoi4GHyXx0uy
16,spotify:track:2zbq6eS68i4NIJWekIuW1s,Dionela,Marilag,Universal Music Philippines Inc.,85467,10,9,ARE,2025-01-16,2zbq6eS68i4NIJWekIuW1s
17,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,Fix You,Parlophone Records Limited,81637,17,11,ARE,2025-01-16,7LVHVU3tWfcxj5aiPFEW4Q
18,spotify:track:7wBrglFVTNCcW6IhdgBkm1,Coldplay,Paradise,Parlophone UK,80406,18,7,ARE,2025-01-16,7wBrglFVTNCcW6IhdgBkm1
19,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,77104,1,40,ARE,2025-01-16,2HRqTpkrJO5ggZyyK6NPWz
20,spotify:track:5VSqvL5NLxBr7uMNfjwLt8,Coldplay,feelslikeimfallinginlove,Parlophone UK,67017,20,9,ARE,2025-01-16,5VSqvL5NLxBr7uMNfjwLt8
21,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,Coldplay,Clocks,Parlophone Records Limited,64758,21,6,ARE,2025-01-16,0BCPKOYdS2jbQ8iyB56Zns
22,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,63785,9,21,ARE,2025-01-16,2262bWmqomIaJXwCRHr13j
23,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,62531,8,35,ARE,2025-01-16,3QaPy1KgI7nu9FJEQUgn6h
24,spotify:track:69uxyAqqPIsUyTO8txoP2M,Coldplay,Adventure of a Lifetime,Parlophone UK,62433,24,4,ARE,2025-01-16,69uxyAqqPIsUyTO8txoP2M
25,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Coldplay,Sparks,Parlophone UK,62078,25,13,ARE,2025-01-16,7D0RhFcb3CrfPuTJ0obrod
26,spotify:track:3U3hFkMr0Q90pD24EkE3Pr,SZA,BMF,Top Dawg Entertainment/RCA Records,60584,17,4,ARE,2025-01-16,3U3hFkMr0Q90pD24EkE3Pr
27,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,59736,3,93,ARE,2025-01-16,46HNZY1i7O6jwTA7Slo2PI
28,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,yung kai,blue,BMG Rights Management (US) LLC,57936,24,6,ARE,2025-01-16,3be9ACTxtcL6Zm4vJRUiPG
29,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,57910,22,6,ARE,2025-01-16,35ISBknsCeZQtq66xABI9g
30,spotify:track:6xX6zmaXeKzB4u9TiM1XgU,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",WE PRAY,Parlophone UK,56870,30,7,ARE,2025-01-16,6xX6zmaXeKzB4u9TiM1XgU
31,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,Tyla,PUSH 2 START,FAX Records/Epic,55820,14,9,ARE,2025-01-16,1Cbl3Yq8rHo7hhDQmLQagU
32,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,54936,17,13,ARE,2025-01-16,0eaVIYo2zeOaGJeqZ5TwYz
33,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,53396,6,39,ARE,2025-01-16,0WbMK4wrZ1wFSty9F7FCgu
34,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,53116,2,74,ARE,2025-01-16,7CyPwkp0oE8Ro9Dd5CUDjW
35,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,50856,35,1,ARE,2025-01-16,3sK8wGT43QFpWrvNQsrQya
36,spotify:track:65OR4ywy8Cgs3FDHK82Idl,Coldplay,Higher Power,Parlophone UK,49088,36,6,ARE,2025-01-16,65OR4ywy8Cgs3FDHK82Idl
37,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,The Marías,No One Noticed,Nice Life/Atlantic,48940,35,18,ARE,2025-01-16,3siwsiaEoU4Kuuc9WKMUy5
38,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,47574,4,21,ARE,2025-01-16,5G2f63n7IPVPPjfNIGih7Q
39,spotify:track:1imaIe1NEAaWnLF0BY0V6F,"Dionela, Jay R",sining (feat. Jay R),Universal Music Philippines Inc.,47465,5,27,ARE,2025-01-16,1imaIe1NEAaWnLF0BY0V6F
