rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
10,spotify:track:5LkmpgQYtwHtuvASgnLBe1,Mrs. GREEN APPLE,ダンスホール,UME - Global Clearing House,1619383,2,139,JPN,2025-01-23,5LkmpgQYtwHtuvASgnLBe1
11,spotify:track:7Md0Rk4s9khBtVpSD03bWl,"Mrs. GREEN APPLE, Sonoko Inoue",点描の唄,UME - Global Clearing House,1579433,11,297,JPN,2025-01-23,7Md0Rk4s9khBtVpSD03bWl
12,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,1551124,2,10,JPN,2025-01-23,50zAEIE4B1QqhPjRMK2Xmh
13,spotify:track:170XOP1T4MvY9TLTgPw07D,Mrs. GREEN APPLE,Magic,Universal Music LLC,1503039,4,85,JPN,2025-01-23,170XOP1T4MvY9TLTgPw07D
14,spotify:track:7dTW21YAJxnAOiUh7Rtu9S,Vaundy,Kaiju no Hanauta,SDR Inc.,1487544,1,217,JPN,2025-01-23,7dTW21YAJxnAOiUh7Rtu9S
15,spotify:track:4dmruTsdHIOjfOIeaFitXK,Omoinotake,幾億光年,Sony Music Labels Inc.,1480987,2,52,JPN,2025-01-23,4dmruTsdHIOjfOIeaFitXK
16,spotify:track:00GDUNeJd97qjKp2yrx0OC,Vaundy,風神,SDR Inc.,1444798,8,15,JPN,2025-01-23,00GDUNeJd97qjKp2yrx0OC
17,spotify:track:6KYOlIwDHbrbeBbJEtQ0Fj,Creepy Nuts,オトノケ - Otonoke,Sony Music Labels Inc.,1419514,2,16,JPN,2025-01-23,6KYOlIwDHbrbeBbJEtQ0Fj
18,spotify:track:3CeUMk1K4RPOpyzxn7JKZV,AKASAKI,Bunny Girl,UME - Global Clearing House,1387924,1,16,JPN,2025-01-23,3CeUMk1K4RPOpyzxn7JKZV
19,spotify:track:3ECvJ97WjbbaTsCZ64pwgI,Mrs. GREEN APPLE,コロンブス,Universal Music LLC,1348524,2,33,JPN,2025-01-23,3ECvJ97WjbbaTsCZ64pwgI
20,spotify:track:075HUD50Nuea3rNaABIsNZ,tuki.,晩餐歌,月面着陸計画,1317367,2,69,JPN,2025-01-23,075HUD50Nuea3rNaABIsNZ
21,spotify:track:62x4EMPyCFF2Ohv7qDjalp,Mrs. GREEN APPLE,ダーリン,Universal Music LLC,1285774,21,1,JPN,2025-01-23,62x4EMPyCFF2Ohv7qDjalp
22,spotify:track:1KLg01cjnRsENoFhJWUTSd,Kenshi Yonezu,Plazma,Sony Music Labels Inc.,1250189,22,1,JPN,2025-01-23,1KLg01cjnRsENoFhJWUTSd
23,spotify:track:2vOAHp8PBBFYqvQUWSoITY,Mrs. GREEN APPLE,インフェルノ,Universal Music LLC,1231243,16,288,JPN,2025-01-23,2vOAHp8PBBFYqvQUWSoITY
24,spotify:track:0tnhoHUrHfcLi9hPknUFZ4,Mrs. GREEN APPLE,僕のこと,Universal Music LLC,1228360,16,302,JPN,2025-01-23,0tnhoHUrHfcLi9hPknUFZ4
25,spotify:track:3QIAwtEEDOrv0g5NKCGrXZ,back number,花束,Universal Music LLC,1219835,8,279,JPN,2025-01-23,3QIAwtEEDOrv0g5NKCGrXZ
26,spotify:track:2jdbZGFp8KVTuk0YxDNL4l,back number,高嶺の花子さん,Universal Music LLC,1216479,8,308,JPN,2025-01-23,2jdbZGFp8KVTuk0YxDNL4l
27,spotify:track:0kdqcbwei4MDWFEX5f33yG,Creepy Nuts,Bling-Bang-Bang-Born,Sony Music Labels Inc.,1181416,1,55,JPN,2025-01-23,0kdqcbwei4MDWFEX5f33yG
28,spotify:track:0JcI7OdALbpSFkyKoufRYs,Mrs. GREEN APPLE,ロマンチシズム,Universal Music LLC,1176360,12,256,JPN,2025-01-23,0JcI7OdALbpSFkyKoufRYs
29,spotify:track:6woV8uWxn7rcLZxJKYruS1,Kocchi no Kento,Hai Yorokonde,blowout Music Labels,1133339,14,31,JPN,2025-01-23,6woV8uWxn7rcLZxJKYruS1
30,spotify:track:3RvdkNMcSy71m0aT6UF9Uf,back number,水平線,Universal Music LLC,1123305,1,180,JPN,2025-01-23,3RvdkNMcSy71m0aT6UF9Uf
31,spotify:track:4btYb7Tfjw5bQazC6bQXpl,King Gnu,ねっこ,Sony Music Labels Inc.,1113454,18,14,JPN,2025-01-23,4btYb7Tfjw5bQazC6bQXpl
32,spotify:track:3KtwMkj9gml6BDeYlyS8nG,CUTIE STREET,かわいいだけじゃだめですか？,KAWAII LAB.,1111181,30,17,JPN,2025-01-23,3KtwMkj9gml6BDeYlyS8nG
33,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,aespa,Whiplash,aespa,1104025,7,14,JPN,2025-01-23,7Cnpb1vBbC46RgVyyKLH7p
34,spotify:track:5pN2AyWwjzwRoI7gukEVNd,Kenshi Yonezu,さよーならまたいつか！- Sayonara,Sony Music Labels Inc.,1030137,5,42,JPN,2025-01-23,5pN2AyWwjzwRoI7gukEVNd
35,spotify:track:33qTER0xTXBQPDMSYR1hGX,Mrs. GREEN APPLE,Dear,Universal Music LLC,1018746,8,36,JPN,2025-01-23,33qTER0xTXBQPDMSYR1hGX
36,spotify:track:2dcUJfnd2BAKS7jUSdlmmO,MISAMO,NEW LOOK,WM Japan,1018352,8,15,JPN,2025-01-23,2dcUJfnd2BAKS7jUSdlmmO
37,spotify:track:1MUZitHRpmng5NevrvNx4T,BABYMONSTER,DRIP,YG Entertainment,1015734,37,12,JPN,2025-01-23,1MUZitHRpmng5NevrvNx4T
38,spotify:track:5glPFBAuA1C85tBcVWVzvO,Fujii Kaze,Michi Teyu Ku (Overflowing),Universal Music LLC,1008424,3,43,JPN,2025-01-23,5glPFBAuA1C85tBcVWVzvO
39,spotify:track:3FzRKDirkUsApk11WEz1wz,Number_i,BON,TOBE MUSIC,994070,7,35,JPN,2025-01-23,3FzRKDirkUsApk11WEz1wz
40,spotify:track:5LclntckGFFGFUVGJk9Z4x,back number,新しい恋人達に,Universal Music LLC,985881,3,28,JPN,2025-01-23,5LclntckGFFGFUVGJk9Z4x
41,spotify:track:3jNwPOqdPvQIr5dRT0hzgY,Vaundy,タイムパラドックス,SDR Inc.,984155,3,55,JPN,2025-01-23,3jNwPOqdPvQIr5dRT0hzgY
42,spotify:track:7rA2RuTx1dHadrZcoKh8O9,Number_i,GOAT,TOBE MUSIC,979195,5,56,JPN,2025-01-23,7rA2RuTx1dHadrZcoKh8O9
43,spotify:track:1YXot2MLAG9sttepCtBRM7,Vaundy,踊り子,SDR Inc.,973610,10,166,JPN,2025-01-23,1YXot2MLAG9sttepCtBRM7
44,spotify:track:3wJHCry960drNlAUGrJLmz,Yorushika,ただ君に晴れ,U&R records,967158,6,300,JPN,2025-01-23,3wJHCry960drNlAUGrJLmz
45,spotify:track:1JdUw14vtWg9Vt4aRfHqwl,Number_i,INZM,TOBE MUSIC,960053,4,23,JPN,2025-01-23,1JdUw14vtWg9Vt4aRfHqwl
46,spotify:track:3tRgmNTaFYgtbt7XCy6Les,OFFICIAL HIGE DANDISM,Same Blue,IRORI Records,954049,6,16,JPN,2025-01-23,3tRgmNTaFYgtbt7XCy6Les
47,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,933118,2,44,JPN,2025-01-23,1aKvZDoLGkNMxoRYgkckZG
48,spotify:track:4FMz2RFrbDGzJO7K4D0vS3,back number,HAPPY BIRTHDAY,Universal Music LLC,920638,23,224,JPN,2025-01-23,4FMz2RFrbDGzJO7K4D0vS3
49,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,881733,1,80,JPN,2025-01-23,2HRgqmZQC0MC7GeNuDIXHN
50,spotify:track:7G7mSV4BebkoHWwKTDvXu9,"V, Park Hyo Shin",Winter Ahead (with PARK HYO SHIN),BIGHIT MUSIC,868112,47,8,JPN,2025-01-23,7G7mSV4BebkoHWwKTDvXu9
1,spotify:track:78W4mTLIh4qoLu92W4IQhO,Mrs. GREEN APPLE,ライラック,Universal Music LLC,3669800,1,40,JPN,2025-01-16,78W4mTLIh4qoLu92W4IQhO
2,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,2388967,1,13,JPN,2025-01-16,4wJ5Qq0jBN4ajy7ouZIV1c
3,spotify:track:6DYV1GqwCTrvfPcjeFwjLt,Mrs. GREEN APPLE,ビターバカンス,Universal Music LLC,2325920,3,7,JPN,2025-01-16,6DYV1GqwCTrvfPcjeFwjLt
4,spotify:track:0teqQ0PYqVDyyXJuPOyMhu,Mrs. GREEN APPLE,ケセラセラ,Universal Music LLC,2319160,3,91,JPN,2025-01-16,0teqQ0PYqVDyyXJuPOyMhu
5,spotify:track:0voOaunLYYqPHrsgXbFVlW,Da-iCE,I wonder,avex trax,2028764,3,38,JPN,2025-01-16,0voOaunLYYqPHrsgXbFVlW
6,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,1934600,1,26,JPN,2025-01-16,7tI8dRuH2Yc6RuoTjxo4dU
7,spotify:track:4PCQHOJFMV9BWq46UMVf2l,Mrs. GREEN APPLE,familie,Universal Music LLC,1878877,2,23,JPN,2025-01-16,4PCQHOJFMV9BWq46UMVf2l
8,spotify:track:5BC6kr6etk2Y9J62AyI4i3,Mrs. GREEN APPLE,青と夏,Universal Music LLC,1864192,2,340,JPN,2025-01-16,5BC6kr6etk2Y9J62AyI4i3
9,spotify:track:3YML5IHoqWbw9c9vJJvrvM,Mrs. GREEN APPLE,Soranji,Universal Music LLC,1811743,9,117,JPN,2025-01-16,3YML5IHoqWbw9c9vJJvrvM
10,spotify:track:5LkmpgQYtwHtuvASgnLBe1,Mrs. GREEN APPLE,ダンスホール,UME - Global Clearing House,1758225,2,138,JPN,2025-01-16,5LkmpgQYtwHtuvASgnLBe1
11,spotify:track:00GDUNeJd97qjKp2yrx0OC,Vaundy,風神,SDR Inc.,1614180,8,14,JPN,2025-01-16,00GDUNeJd97qjKp2yrx0OC
12,spotify:track:7Md0Rk4s9khBtVpSD03bWl,"Mrs. GREEN APPLE, Sonoko Inoue",点描の唄,UME - Global Clearing House,1602563,12,296,JPN,2025-01-16,7Md0Rk4s9khBtVpSD03bWl
13,spotify:track:075HUD50Nuea3rNaABIsNZ,tuki.,晩餐歌,月面着陸計画,1599804,2,68,JPN,2025-01-16,075HUD50Nuea3rNaABIsNZ
14,spotify:track:4dmruTsdHIOjfOIeaFitXK,Omoinotake,幾億光年,Sony Music Labels Inc.,1572781,2,51,JPN,2025-01-16,4dmruTsdHIOjfOIeaFitXK
15,spotify:track:170XOP1T4MvY9TLTgPw07D,Mrs. GREEN APPLE,Magic,Universal Music LLC,1544764,4,84,JPN,2025-01-16,170XOP1T4MvY9TLTgPw07D
16,spotify:track:6KYOlIwDHbrbeBbJEtQ0Fj,Creepy Nuts,オトノケ - Otonoke,Sony Music Labels Inc.,1543891,2,15,JPN,2025-01-16,6KYOlIwDHbrbeBbJEtQ0Fj
17,spotify:track:7dTW21YAJxnAOiUh7Rtu9S,Vaundy,Kaiju no Hanauta,SDR Inc.,1472262,1,216,JPN,2025-01-16,7dTW21YAJxnAOiUh7Rtu9S
18,spotify:track:3CeUMk1K4RPOpyzxn7JKZV,AKASAKI,Bunny Girl,UME - Global Clearing House,1442404,1,15,JPN,2025-01-16,3CeUMk1K4RPOpyzxn7JKZV
19,spotify:track:50zAEIE4B1QqhPjRMK2Xmh,Jin,Running Wild,BIGHIT MUSIC,1439556,2,9,JPN,2025-01-16,50zAEIE4B1QqhPjRMK2Xmh
20,spotify:track:3ECvJ97WjbbaTsCZ64pwgI,Mrs. GREEN APPLE,コロンブス,Universal Music LLC,1413922,2,32,JPN,2025-01-16,3ECvJ97WjbbaTsCZ64pwgI
21,spotify:track:2vOAHp8PBBFYqvQUWSoITY,Mrs. GREEN APPLE,インフェルノ,Universal Music LLC,1308035,16,287,JPN,2025-01-16,2vOAHp8PBBFYqvQUWSoITY
22,spotify:track:0kdqcbwei4MDWFEX5f33yG,Creepy Nuts,Bling-Bang-Bang-Born,Sony Music Labels Inc.,1301768,1,54,JPN,2025-01-16,0kdqcbwei4MDWFEX5f33yG
23,spotify:track:2jdbZGFp8KVTuk0YxDNL4l,back number,高嶺の花子さん,Universal Music LLC,1264177,8,307,JPN,2025-01-16,2jdbZGFp8KVTuk0YxDNL4l
24,spotify:track:4btYb7Tfjw5bQazC6bQXpl,King Gnu,ねっこ,Sony Music Labels Inc.,1257038,18,13,JPN,2025-01-16,4btYb7Tfjw5bQazC6bQXpl
25,spotify:track:0tnhoHUrHfcLi9hPknUFZ4,Mrs. GREEN APPLE,僕のこと,Universal Music LLC,1246058,16,301,JPN,2025-01-16,0tnhoHUrHfcLi9hPknUFZ4
26,spotify:track:6woV8uWxn7rcLZxJKYruS1,Kocchi no Kento,Hai Yorokonde,blowout Music Labels,1238759,14,30,JPN,2025-01-16,6woV8uWxn7rcLZxJKYruS1
27,spotify:track:3QIAwtEEDOrv0g5NKCGrXZ,back number,花束,Universal Music LLC,1209938,8,278,JPN,2025-01-16,3QIAwtEEDOrv0g5NKCGrXZ
28,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,aespa,Whiplash,aespa,1175137,7,13,JPN,2025-01-16,7Cnpb1vBbC46RgVyyKLH7p
