rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
20,spotify:track:2JqsSFo6HqOxnmxBtHfNY6,Dudy Oris,Aku Yang Jatuh Cinta,Dudy Oris,3794382,1,36,IDN,2025-01-23,2JqsSFo6HqOxnmxBtHfNY6
21,spotify:track:6Hii26x3qDErVitnGW8QtO,"Feby Putri, Fiersa Besari",Runtuh,BYNC Record,3725648,1,171,IDN,2025-01-23,6Hii26x3qDErVitnGW8QtO
22,spotify:track:3LQDUCmBfo12tYCbr6Acyr,Betrand Putra Onsu,Bila Memang Kamu,MOP Music/HITS Records,3683649,22,4,IDN,2025-01-23,3LQDUCmBfo12tYCbr6Acyr
23,spotify:track:26cvTWJq2E1QqN4jyH2OTU,Anggi Marito,Tak Segampang Itu,PT. Universal Music Indonesia,3679495,1,107,IDN,2025-01-23,26cvTWJq2E1QqN4jyH2OTU
24,spotify:track:630DpnzdfjdVqv2yLfPbAX,Nadin Amizah,Bertaut,Sorai,3669987,1,243,IDN,2025-01-23,630DpnzdfjdVqv2yLfPbAX
25,spotify:track:6wj06az0WX7fClA2w319dO,Bernadya,Kata Mereka Ini Berlebihan,Juni Records,3597566,3,45,IDN,2025-01-23,6wj06az0WX7fClA2w319dO
26,spotify:track:5NmjnghJGJRFg34KGGx8O0,Vierra,Seandainya,Musica Studio's,3425870,21,204,IDN,2025-01-23,5NmjnghJGJRFg34KGGx8O0
27,spotify:track:1csKczcJqOSdK8JriLMpDW,Juicy Luicy,Tampar,E-Motion Entertainment,3416339,9,141,IDN,2025-01-23,1csKczcJqOSdK8JriLMpDW
28,spotify:track:4GUphFvzqaCHPDkS2VDn2I,Nyoman Paul,Tunggu Apa Lagi,PT. Universal Music Indonesia,3378920,7,17,IDN,2025-01-23,4GUphFvzqaCHPDkS2VDn2I
29,spotify:track:3y8RcMPYG22fRnrOi4oFJ1,Batas Senja,Nanti Kita Seperti Ini,Sintesa Pro,3237843,3,90,IDN,2025-01-23,3y8RcMPYG22fRnrOi4oFJ1
30,spotify:track:25M9piWxSsq0xLcjQW5yz6,Mahalini,Bawa Dia Kembali,HITS Records,3179786,4,37,IDN,2025-01-23,25M9piWxSsq0xLcjQW5yz6
31,spotify:track:1mruWrUwAVe2XkksUQiaHK,"Virgoun, Audy",Selamat (Selamat Tinggal),dr.m,3171234,12,288,IDN,2025-01-23,1mruWrUwAVe2XkksUQiaHK
32,spotify:track:2dIBMHByUGcNPzmYBJ6OAj,Hindia,Evaluasi,Sun Eater,3140885,1,167,IDN,2025-01-23,2dIBMHByUGcNPzmYBJ6OAj
33,spotify:track:7J0isBrUxhIYZVdrBOOlIh,Hindia,Cincin,Sun Eater,3002751,11,80,IDN,2025-01-23,7J0isBrUxhIYZVdrBOOlIh
34,spotify:track:6xeqCawPZngDVqw2W2aGaR,"Suara Kayu, Feby Putri",Kembali Pulang,WM Indonesia,2943507,11,102,IDN,2025-01-23,6xeqCawPZngDVqw2W2aGaR
35,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2906123,29,10,IDN,2025-01-23,7ne4VBA60CxGM75vw0EYad
36,spotify:track:6zrnrcry6OHVFo3EDt6PYa,Nidji,Rahasia Hati,Musica Studio's,2879801,32,32,IDN,2025-01-23,6zrnrcry6OHVFo3EDt6PYa
37,spotify:track:6Npkwd5gv61SR6QZbTyNf9,Juicy Luicy,Lampu Kuning,E-Motion Entertainment,2866561,16,29,IDN,2025-01-23,6Npkwd5gv61SR6QZbTyNf9
38,spotify:track:3aClK9EBpl7QeYEuOq1eMI,Hal,L,typeast record,2828639,8,143,IDN,2025-01-23,3aClK9EBpl7QeYEuOq1eMI
39,spotify:track:4GfK1qOF3uBWidbPlTCQRL,Tulus,Monokrom,TulusCompany,2824965,12,408,IDN,2025-01-23,4GfK1qOF3uBWidbPlTCQRL
40,spotify:track:5JJ6JB7fKygWoKAcBZKxNo,NDX A.K.A.,Tresno Tekan Mati New Version - Remastered 2023,NDX A.K.A.,2810347,39,4,IDN,2025-01-23,5JJ6JB7fKygWoKAcBZKxNo
41,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,2767498,39,13,IDN,2025-01-23,3QaPy1KgI7nu9FJEQUgn6h
42,spotify:track:6XKEElbr3cWmnUw6a5HRBV,Mahalini,Mati-Matian,HITS Records,2751098,2,43,IDN,2025-01-23,6XKEElbr3cWmnUw6a5HRBV
43,spotify:track:5l3jhWIfRg1FeKgw7R1jWb,Meiska,Keras Kepala,Sony Music Entertainment,2717683,30,26,IDN,2025-01-23,5l3jhWIfRg1FeKgw7R1jWb
44,spotify:track:0qjuyXWrksQxIRntqz9ZJV,Yovie & Nuno,Tanpa Cinta,Sony Music Entertainment,2687869,39,118,IDN,2025-01-23,0qjuyXWrksQxIRntqz9ZJV
45,spotify:track:0pmyq5KBXP3agRdxl1SZXx,Bernadya,Lama-Lama,Juni Records,2557736,4,28,IDN,2025-01-23,0pmyq5KBXP3agRdxl1SZXx
46,spotify:track:6i9Ci0IN1q1GcnhdbKU7kZ,Nadhif Basalamah,penjaga hati,After School,2557350,1,68,IDN,2025-01-23,6i9Ci0IN1q1GcnhdbKU7kZ
47,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,2542877,1,14,IDN,2025-01-23,4wJ5Qq0jBN4ajy7ouZIV1c
48,spotify:track:5KYUrBgdbIcqwaGSIgfXPl,Bernadya,Apa Mungkin,Juni Records,2512731,5,89,IDN,2025-01-23,5KYUrBgdbIcqwaGSIgfXPl
49,spotify:track:1AoBdDIOp6RFjAbzcPbWi8,Tiara Andini,Janji Setia,PT. Universal Music Indonesia,2494493,13,148,IDN,2025-01-23,1AoBdDIOp6RFjAbzcPbWi8
50,spotify:track:654ZF6YNWjQS2NhwR3QnX7,Raim Laode,Komang,Raim Laode,2352915,1,102,IDN,2025-01-23,654ZF6YNWjQS2NhwR3QnX7
1,spotify:track:6gjkHuMOR0CrN7Vb2NoEdg,Andmesh,Anugerah Terindah,HITS Records,9872603,1,8,IDN,2025-01-16,6gjkHuMOR0CrN7Vb2NoEdg
2,spotify:track:26KhLgFuPymkm1uiZkc6Rv,The Lantis,Bunga Maaf,WM Indonesia,7817183,2,6,IDN,2025-01-16,26KhLgFuPymkm1uiZkc6Rv
3,spotify:track:1hlHeIZ36Idpr57xPI8OCD,"Tenxi, Jemsii, Naykilla",Garam & Madu (Sakit Dadaku),Mighty Record,7568993,3,2,IDN,2025-01-16,1hlHeIZ36Idpr57xPI8OCD
4,spotify:track:0PtJbtW50jcvvswNPn3QGd,For Revenge,Serana,Didi Music,6120532,1,140,IDN,2025-01-16,0PtJbtW50jcvvswNPn3QGd
5,spotify:track:0daEJMXc3b4ZMTnvtHpuTt,.Feast,Nina,Sun Eater,5988874,2,21,IDN,2025-01-16,0daEJMXc3b4ZMTnvtHpuTt
6,spotify:track:3be9ACTxtcL6Zm4vJRUiPG,yung kai,blue,BMG Rights Management (US) LLC,5943033,3,9,IDN,2025-01-16,3be9ACTxtcL6Zm4vJRUiPG
