rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
40,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,458122,10,66,THA,2024-10-24,7CyPwkp0oE8Ro9Dd5CUDjW
41,spotify:track:4bnxMt1viexb85sAtVz1dA,Meyou,วันนี้ปีที่แล้ว,GMM Music Public Company Limited,446689,11,60,THA,2024-10-24,4bnxMt1viexb85sAtVz1dA
42,spotify:track:4bjN59DRXFRxBE1g5ne6B1,Agust D,Haegeum,BIGHIT MUSIC,442492,1,79,THA,2024-10-24,4bjN59DRXFRxBE1g5ne6B1
43,spotify:track:5nvdbRKg9fOixXotcZIQuF,Jeff Satur,ซ่อน(ไม่)หา,WM/Thailand,437210,5,40,THA,2024-10-24,5nvdbRKg9fOixXotcZIQuF
44,spotify:track:43eS61ezviPc61XDu6tRYR,guncharlie,เผื่อวันไหนเธอจะกลับมา,Kicks Records,437044,9,32,THA,2024-10-24,43eS61ezviPc61XDu6tRYR
45,spotify:track:1JxRZB6gjp3nsn2jUIaXMs,TAEYONG,TAP,SM Entertainment,435156,5,35,THA,2024-10-24,1JxRZB6gjp3nsn2jUIaXMs
46,spotify:track:06DPpk0hUJEgpzl5cuWNI6,Polycat,เวลาเธอยิ้ม,Smallroom,434061,22,310,THA,2024-10-24,06DPpk0hUJEgpzl5cuWNI6
47,spotify:track:2QV4JzbjMvgBRXsZHE0vW5,LITTLE JOHN,ฉันไม่ต้องการตัวเธอในตอนนี้,9 Arkkhan,424270,23,10,THA,2024-10-24,2QV4JzbjMvgBRXsZHE0vW5
48,spotify:track:6aJn7Cst74cj4lNIiPRgav,KATSEYE,Touch,HYBE/Geffen,422698,48,9,THA,2024-10-24,6aJn7Cst74cj4lNIiPRgav
49,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,419693,28,9,THA,2024-10-24,5G2f63n7IPVPPjfNIGih7Q
50,spotify:track:2JhbSmNAyM9kYiqwa8Tpla,aespa,Supernova,SM Entertainment,418524,3,24,THA,2024-10-24,2JhbSmNAyM9kYiqwa8Tpla
1,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,LISA,Moonlit Floor (Kiss Me),Lloud Co./RCA Records,7508074,1,2,THA,2024-10-17,3yDRcs0Y4pPzkvMbUfeF9H
2,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,4226938,1,13,THA,2024-10-17,7tI8dRuH2Yc6RuoTjxo4dU
3,spotify:track:2CspwnypzT7rcWI9RfsoSb,JENNIE,Mantra,OA Entertainment/Columbia,3796010,3,1,THA,2024-10-17,2CspwnypzT7rcWI9RfsoSb
4,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,2654971,1,62,THA,2024-10-17,2N0SPREDYqILVEFSsWF5N5
5,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,2055450,1,49,THA,2024-10-17,2KslE17cAJNHTsI2MI0jb2
6,spotify:track:4pygz13A6EcLL6ti7kqGaf,Jin,Super Tuna,BIGHIT MUSIC,1921110,6,1,THA,2024-10-17,4pygz13A6EcLL6ti7kqGaf
7,spotify:track:7ov3TDp5D00Rnu5R1viX4w,"LISA, ROSALÍA",New Woman (feat. ROSALÍA),Lloud Co./RCA Records,1515644,1,9,THA,2024-10-17,7ov3TDp5D00Rnu5R1viX4w
8,spotify:track:5sjnkOfTLCLNfkkchI2re2,aespa,UP - KARINA Solo,SM Entertainment,1131811,8,2,THA,2024-10-17,5sjnkOfTLCLNfkkchI2re2
9,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,1044834,6,9,THA,2024-10-17,2plbrEY59IikOBgBGLjaoe
10,spotify:track:4RiudH8RehvLLrk8uNgIdR,TEN,Nightwalker,SM Entertainment,992700,2,36,THA,2024-10-17,4RiudH8RehvLLrk8uNgIdR
11,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,938118,9,21,THA,2024-10-17,6dOtVTDdiauQNBQEDOtlAB
