rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
16,spotify:track:4FbYt9D0katV4nXZaC01Yt,"Mc Negão Original, DJ Guh Mix, DJ Japa NK",Medley de Igaratá 3,Cria Hit BR,4995353,10,11,BRA,2025-01-23,4FbYt9D0katV4nXZaC01Yt
17,spotify:track:7pBPXkaVQaP3Y3Wwfkpvbn,"Hugo & Guilherme, Wesley Safadão",Mentirosa - Ao Vivo,Som Livre,4973712,17,5,BRA,2025-01-23,7pBPXkaVQaP3Y3Wwfkpvbn
18,spotify:track:4eqOz5gdCYww9GB5q3q1pU,"DJ Douglinhas, DJ Miller Oficial, MC Torugo",Puta É Só um Detalhe,DJ DOUGLINHAS,4963651,13,4,BRA,2025-01-23,4eqOz5gdCYww9GB5q3q1pU
19,spotify:track:5TOvA5Uhxti7FPh0EIdClV,"MC LUUKY, DJ JB Mix",Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,4770655,1,12,BRA,2025-01-23,5TOvA5Uhxti7FPh0EIdClV
20,spotify:track:6Ap9SM1WkmI4b4Mo2Cpa6f,"NATTAN, Léo Foguete",Última Noite,Nattan,4765741,8,14,BRA,2025-01-23,6Ap9SM1WkmI4b4Mo2Cpa6f
21,spotify:track:2KdyhL41F9solmRiyLQ3yl,Clayton & Romário,Sei Tocar Violão - Ao Vivo,WM Brazil,4764937,18,16,BRA,2025-01-23,2KdyhL41F9solmRiyLQ3yl
22,spotify:track:6x6EA3N9xXgptSakS7VZUg,"GORDÃO DO PC, Mc Menor DN, Mc Leozin, Ana Laura Lopes",FANTASMA (versão GORDÃO DO PC),Alt Music,4756295,22,4,BRA,2025-01-23,6x6EA3N9xXgptSakS7VZUg
23,spotify:track:2gfn28JSINCJGLrUimmu0l,Jorge & Mateus,Cantada Boba - Ao Vivo,Som Livre,4752961,11,11,BRA,2025-01-23,2gfn28JSINCJGLrUimmu0l
24,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,4683287,6,16,BRA,2025-01-23,4jUZymsR3lkia9wkP0o9cX
25,spotify:track:39O9PGzlZnVTOhAYQjyBRG,Natanzinho Lima,Uma e Quinze da Manhã,Sua Música Digital,4323565,25,8,BRA,2025-01-23,39O9PGzlZnVTOhAYQjyBRG
26,spotify:track:4dGx53NJZJyuuLP5ownH1p,"Wesley Safadão, Natanzinho Lima",Mentira Estampada,Wesley Safadao,4120269,21,18,BRA,2025-01-23,4dGx53NJZJyuuLP5ownH1p
27,spotify:track:2M2eRVCQbC3rHFSm9oT3YD,"Luan Pereira, Léo Foguete",UM PALMO - Ao Vivo,Som Livre,4114091,23,6,BRA,2025-01-23,2M2eRVCQbC3rHFSm9oT3YD
28,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,4060100,5,23,BRA,2025-01-23,2plbrEY59IikOBgBGLjaoe
29,spotify:track:3H7eBmcTJyuEMStfmKuLmG,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Mc Kako",A Danada Me Ligando,Love Funk,3946176,1,21,BRA,2025-01-23,3H7eBmcTJyuEMStfmKuLmG
30,spotify:track:1RkyWVwtYMAChNGZYluilS,Felipe e Rodrigo,Banquinho - Ao Vivo,Virgin Music Label And Artist Services (S&D),3928927,30,8,BRA,2025-01-23,1RkyWVwtYMAChNGZYluilS
31,spotify:track:2cGRf9skACWnKRK1eLYBJn,Guilherme & Benuto,Sujeito Homem - Ao Vivo,Sony Music Entertainment,3802577,18,14,BRA,2025-01-23,2cGRf9skACWnKRK1eLYBJn
32,spotify:track:2f6GG12VL2rGMS9BGjD7rM,Thiago Carvalho,Cachorro,WM Brazil,3798300,32,4,BRA,2025-01-23,2f6GG12VL2rGMS9BGjD7rM
33,spotify:track:1AM8pZn5uY89vkItAH5bm3,"Felipe Araújo, Luan Pereira",Body Splash - Ao Vivo,Universal Music Ltda.,3789652,26,11,BRA,2025-01-23,1AM8pZn5uY89vkItAH5bm3
34,spotify:track:77X5UMAX4FjUx1aOaLqotz,Luan Santana,PARECE - Ao Vivo,Sony Music Entertainment,3772921,14,9,BRA,2025-01-23,77X5UMAX4FjUx1aOaLqotz
35,spotify:track:5rHhO6SBSzo3E9m3KHyCtt,"Murilo Huff, Ana Castela",Peça Íntima,M Show,3740886,8,15,BRA,2025-01-23,5rHhO6SBSzo3E9m3KHyCtt
36,spotify:track:3yCtRV7LMeGBpvSHDR8uMV,"Boladin 211, MC Rick, MC Leozinho ZS, CAO$, Dj Lv Mdp",Chapa Máxima,WM Brazil,3686395,36,7,BRA,2025-01-23,3yCtRV7LMeGBpvSHDR8uMV
37,spotify:track:44BehH5rk8B5K4OtRxqpez,"MC Tuto, Oldilla",E Aí Como Que Tá ?,Sonar Music,3563670,10,17,BRA,2025-01-23,44BehH5rk8B5K4OtRxqpez
38,spotify:track:6ukVCqH77f6cwRHyJBhGgy,Israel & Rodolffo,Arruma Um Bão,Som Livre,3553922,13,16,BRA,2025-01-23,6ukVCqH77f6cwRHyJBhGgy
39,spotify:track:2drZGdAOxfE2KoMGTkidmq,"MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael",365 Dias (Vida Mansa),Legenda Records,3519916,9,17,BRA,2025-01-23,2drZGdAOxfE2KoMGTkidmq
40,spotify:track:65vJAh07BdwurqR9SRa6f8,"Ferrugem, Sorriso Maroto",Apaguei Pra Todos - Ao Vivo,WM Brazil,3513130,26,40,BRA,2025-01-23,65vJAh07BdwurqR9SRa6f8
41,spotify:track:4TnEIYOXZ9KBGHOIqG5Xs5,"PEDRO SAMPAIO, Marina Sena",ESCADA DO PRÉDIO,WM Brazil,3389916,8,16,BRA,2025-01-23,4TnEIYOXZ9KBGHOIqG5Xs5
42,spotify:track:5DxPUI3cMU7EkayHlYLJCI,Maiara & Maraisa,Vai Lá - Ao Vivo em Goiânia,Work Show,3386662,4,17,BRA,2025-01-23,5DxPUI3cMU7EkayHlYLJCI
43,spotify:track:5Bp7TFENcgsdLCL8fMOSKs,"Supernova Ent, G.A, Ghard, Veigh, Niink","Adora a bunda, odeia o rosto (feat. Veigh & Niink)",Supernova Entertainment,3308273,32,6,BRA,2025-01-23,5Bp7TFENcgsdLCL8fMOSKs
44,spotify:track:28lX0N3Fa1L5YzzPfklvc0,"Bruno & Denner, Hugo & Guilherme",Namora Ela - Ao Vivo,WM Brazil,3249059,26,4,BRA,2025-01-23,28lX0N3Fa1L5YzzPfklvc0
45,spotify:track:37QloSdzrjx2xCH0m65800,"Gustavo Mioto, Grupo Menos É Mais",Nada Com Nada - Ao Vivo,Universal Music Ltda.,3177557,45,7,BRA,2025-01-23,37QloSdzrjx2xCH0m65800
46,spotify:track:4IlklRFZUgNQlwwW0PSLm7,"Grelo, Henrique & Juliano",Paredões,Henrique & Juliano,3173718,23,8,BRA,2025-01-23,4IlklRFZUgNQlwwW0PSLm7
47,spotify:track:5G0kKNRYFCoORvJ2VzwvrY,"Mc Livinho, DJ TOPO",MTG PASSA PASSA PRA EU SARRAR,Mc Livinho,3021047,29,32,BRA,2025-01-23,5G0kKNRYFCoORvJ2VzwvrY
48,spotify:track:63BroH3HiwxYD8T5qTZiJn,Gusttavo Lima,A Noite (La Notte) - Ao Vivo,Sony Music Entertainment,2891627,3,24,BRA,2025-01-23,63BroH3HiwxYD8T5qTZiJn
49,spotify:track:6YdJ2jJOo143KhXT9qvQVe,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP & GR6,2795899,11,28,BRA,2025-01-23,6YdJ2jJOo143KhXT9qvQVe
50,spotify:track:07kLShG3HTeLXTqnFCqNAJ,Henrique & Juliano,Amigo Da Minha Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),2709088,50,3,BRA,2025-01-23,07kLShG3HTeLXTqnFCqNAJ
1,spotify:track:2k7EhDUKXApmeYVew9xeDf,"Eric Land, Natanzinho Lima",Pilantra e Meio,Eric Land,10934866,1,10,BRA,2025-01-16,2k7EhDUKXApmeYVew9xeDf
2,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ,"Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves",Oh Garota Eu Quero Você Só Pra Mim,Mainstreet Records,10486787,1,4,BRA,2025-01-16,0BUkQGUXgcvf3gdCWYbtnJ
3,spotify:track:4pOGEJRVOuaa9oyy7qTGf6,"Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo",Fui Mlk,WMD,10426445,3,8,BRA,2025-01-16,4pOGEJRVOuaa9oyy7qTGf6
4,spotify:track:7HrDxxY2b7vOKxJHtqdXN6,"Henry Freitas, Mc Th",Imã de Problema,Henry Freitas,10139943,2,15,BRA,2025-01-16,7HrDxxY2b7vOKxJHtqdXN6
5,spotify:track:280QfKhmWGn3LbyB39aA7u,Léo Foguete,Cópia Proibida,Sua Música Digital,8217236,5,11,BRA,2025-01-16,280QfKhmWGn3LbyB39aA7u
6,spotify:track:6s1kzj4EbhFLXbuAGJbhbn,"MC Tuto, DJ Glenner",Barbie,Sonar Music,7537695,1,13,BRA,2025-01-16,6s1kzj4EbhFLXbuAGJbhbn
7,spotify:track:4seW5sDVICaZw34NzrHPm0,"Nuzio Medeiros, Henry Freitas, Kadu Martins",Tando,Nuzio Medeiros,7399436,6,5,BRA,2025-01-16,4seW5sDVICaZw34NzrHPm0
8,spotify:track:0NQyryTVbjGMtWMA1eSqIn,"J. Eskine, Alef Donk",Resenha do Arrocha,Latin Brega by HITLAB Records,6659258,4,6,BRA,2025-01-16,0NQyryTVbjGMtWMA1eSqIn
9,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,Grupo Menos É Mais,Coração Partido (Corazón Partío) - Ao Vivo,Som Livre,6510089,1,20,BRA,2025-01-16,6Kyl2nFgU0J8WBlbBvDv6g
10,spotify:track:6RzcNTnS02dnqoQMdTkQwi,"Brenno & Matheus, DJ Ari SL",Descer Pra BC,New Music,6023071,1,8,BRA,2025-01-16,6RzcNTnS02dnqoQMdTkQwi
11,spotify:track:0UGGLKM970ymsBBN5TKjsD,"MC Tuto, DJ Oreia",2025,Sonar Produtora,5996926,11,3,BRA,2025-01-16,0UGGLKM970ymsBBN5TKjsD
12,spotify:track:3TnSAp3TfGMYptOqv234uK,"MC Tuto, Grelo",Do Job,Sonar Music,5703260,12,9,BRA,2025-01-16,3TnSAp3TfGMYptOqv234uK
13,spotify:track:4eqOz5gdCYww9GB5q3q1pU,"DJ Douglinhas, DJ Miller Oficial, MC Torugo",Puta É Só um Detalhe,DJ DOUGLINHAS,5599533,13,3,BRA,2025-01-16,4eqOz5gdCYww9GB5q3q1pU
14,spotify:track:3cwVKjzKSTfvacYJF6Tkub,Léo Foguete,Última Noite - Solo,Sua Música Digital,5411922,5,14,BRA,2025-01-16,3cwVKjzKSTfvacYJF6Tkub
15,spotify:track:5TOvA5Uhxti7FPh0EIdClV,"MC LUUKY, DJ JB Mix",Malvadinho,EDITORA E GRAVADORA A BASE RECORDS,5204654,1,11,BRA,2025-01-16,5TOvA5Uhxti7FPh0EIdClV
16,spotify:track:4y93vvzu2h8MITw7YyUTcI,Henrique & Juliano,Última Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),4978518,1,16,BRA,2025-01-16,4y93vvzu2h8MITw7YyUTcI
17,spotify:track:7pBPXkaVQaP3Y3Wwfkpvbn,"Hugo & Guilherme, Wesley Safadão",Mentirosa - Ao Vivo,Som Livre,4975037,17,4,BRA,2025-01-16,7pBPXkaVQaP3Y3Wwfkpvbn
18,spotify:track:4FbYt9D0katV4nXZaC01Yt,"Mc Negão Original, DJ Guh Mix, DJ Japa NK",Medley de Igaratá 3,Cria Hit BR,4902363,10,10,BRA,2025-01-16,4FbYt9D0katV4nXZaC01Yt
19,spotify:track:4jUZymsR3lkia9wkP0o9cX,"DJ TOPO, Mc Livinho",MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,4823390,6,15,BRA,2025-01-16,4jUZymsR3lkia9wkP0o9cX
20,spotify:track:2gfn28JSINCJGLrUimmu0l,Jorge & Mateus,Cantada Boba - Ao Vivo,Som Livre,4805998,11,10,BRA,2025-01-16,2gfn28JSINCJGLrUimmu0l
21,spotify:track:6Ap9SM1WkmI4b4Mo2Cpa6f,"NATTAN, Léo Foguete",Última Noite,Nattan,4801016,8,13,BRA,2025-01-16,6Ap9SM1WkmI4b4Mo2Cpa6f
22,spotify:track:2KdyhL41F9solmRiyLQ3yl,Clayton & Romário,Sei Tocar Violão - Ao Vivo,WM Brazil,4479946,18,15,BRA,2025-01-16,2KdyhL41F9solmRiyLQ3yl
23,spotify:track:2M2eRVCQbC3rHFSm9oT3YD,"Luan Pereira, Léo Foguete",UM PALMO - Ao Vivo,Som Livre,4429012,23,5,BRA,2025-01-16,2M2eRVCQbC3rHFSm9oT3YD
