rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
38,spotify:track:5TsFC2fnBWOYWYllvEtiOQ,Andy Rivera,Como quisiera,Rimas Entertainment México S.A. de C.V,848209,24,7,COL,2025-01-23,5TsFC2fnBWOYWYllvEtiOQ
39,spotify:track:63pLfjK6FvcYJYMGwtHjd6,Feid,SORRY 4 THAT MUCH,FEID,800797,1,33,COL,2025-01-23,63pLfjK6FvcYJYMGwtHjd6
40,spotify:track:4c2Pc0NrfkesPR0jff6q3F,Bad Bunny,KETU TeCRÉ,Rimas Entertainment LLC.,795330,23,3,COL,2025-01-23,4c2Pc0NrfkesPR0jff6q3F
41,spotify:track:3G7agPwWfcORnWCAGMDOpm,Bad Bunny,LA MuDANZA,Rimas Entertainment LLC.,755142,26,3,COL,2025-01-23,3G7agPwWfcORnWCAGMDOpm
42,spotify:track:57pj5sOWSCAqZm088LMcE4,"Blessd, Maluma",Oe Bebé,WEA Latina,747062,8,33,COL,2025-01-23,57pj5sOWSCAqZm088LMcE4
43,spotify:track:79x7xtoCLpf6l32Zz6mWo4,Bad Bunny,BOKeTE,Rimas Entertainment LLC.,740256,25,3,COL,2025-01-23,79x7xtoCLpf6l32Zz6mWo4
44,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,731896,1,127,COL,2025-01-23,2CeKVsFFXG4QzA415QygGb
45,spotify:track:60u6hcpH5Qm1M3xESdNBrB,Beéle,Frente al Mar,5020 Records,727098,13,17,COL,2025-01-23,60u6hcpH5Qm1M3xESdNBrB
46,spotify:track:1fTjqf10accJCDYstPwwZ6,Kapo,Ohnana,Sony Music Latin/La Industria,716929,3,32,COL,2025-01-23,1fTjqf10accJCDYstPwwZ6
47,spotify:track:6VNXmo59yDYgcwLS17UNAW,"Bad Bunny, Los Pleneros de la Cresta",CAFé CON RON,Rimas Entertainment LLC.,683887,33,3,COL,2025-01-23,6VNXmo59yDYgcwLS17UNAW
48,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,674384,20,4,COL,2025-01-23,14QaXYIK3K3QPtezqxRRPN
49,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,643206,28,23,COL,2025-01-23,2plbrEY59IikOBgBGLjaoe
50,spotify:track:7MOeU5nxbbgD90VFdpBFmH,Kris R.,BLANQUITA,La K Company SAS,627821,50,2,COL,2025-01-23,7MOeU5nxbbgD90VFdpBFmH
1,spotify:track:3sK8wGT43QFpWrvNQsrQya,Bad Bunny,DtMF,Rimas Entertainment LLC.,3900735,1,2,COL,2025-01-16,3sK8wGT43QFpWrvNQsrQya
2,spotify:track:2lTm559tuIvatlT1u0JYG2,Bad Bunny,BAILE INoLVIDABLE,Rimas Entertainment LLC.,2709346,2,2,COL,2025-01-16,2lTm559tuIvatlT1u0JYG2
3,spotify:track:5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,Rimas Entertainment LLC.,2444350,3,2,COL,2025-01-16,5TFD2bmFKGhoCRbX61nXY5
4,spotify:track:4zbEItKoaRId1vRZkoO0Uh,"Danny Ocean, Kapo",Imagínate,Atlantic Records,2305385,1,10,COL,2025-01-16,4zbEItKoaRId1vRZkoO0Uh
5,spotify:track:59D4DOkspUbWyMmbAPQkxZ,Bad Bunny,VOY A LLeVARTE PA PR,Rimas Entertainment LLC.,2261592,5,2,COL,2025-01-16,59D4DOkspUbWyMmbAPQkxZ
6,spotify:track:7d6yK8v8J484SWH5prIQiE,"Bad Bunny, Omar Courtz, Dei V",VeLDÁ,Rimas Entertainment LLC.,2203384,6,2,COL,2025-01-16,7d6yK8v8J484SWH5prIQiE
7,spotify:track:6J5kc12BW5HuP3d7C3vvx8,Bad Bunny,EoO,Rimas Entertainment LLC.,2169902,7,2,COL,2025-01-16,6J5kc12BW5HuP3d7C3vvx8
8,spotify:track:0fKK51bU6lcCCwdNnv64t3,"Blessd, Anuel AA, Ovy On The Drums",DEPORTIVO,WEA Latina,1921698,2,9,COL,2025-01-16,0fKK51bU6lcCCwdNnv64t3
9,spotify:track:5WEF0icHWmAZBBMglBd599,"Bad Bunny, Chuwi",WELTiTA,Rimas Entertainment LLC.,1847034,9,2,COL,2025-01-16,5WEF0icHWmAZBBMglBd599
10,spotify:track:7ricDBUakN3N0YkkKE8Obu,"Beéle, Ovy On The Drums",Mi Refe,5020 Records,1730198,10,6,COL,2025-01-16,7ricDBUakN3N0YkkKE8Obu
11,spotify:track:3mg9jYNC1NihbthlglzrWP,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,Bichota/Interscope Records,1669727,1,10,COL,2025-01-16,3mg9jYNC1NihbthlglzrWP
12,spotify:track:1Q9Efnm5csdCMFynISxL2x,"Bad Bunny, RaiNao",PERFuMITO NUEVO,Rimas Entertainment LLC.,1538998,12,2,COL,2025-01-16,1Q9Efnm5csdCMFynISxL2x
13,spotify:track:2ALQyXMC26Vew7JX7ert9M,"Blessd, Kris R.",POLOS OPUESTOS REMIX - BLESSD VERSION,WEA Latina,1477342,3,15,COL,2025-01-16,2ALQyXMC26Vew7JX7ert9M
14,spotify:track:0iKo4pNNjHHdKUcFARlfCa,Bad Bunny,EL CLúB,Rimas Entertainment LLC.,1468555,12,6,COL,2025-01-16,0iKo4pNNjHHdKUcFARlfCa
15,spotify:track:4MUrUT38U98olfnyzMBCzm,Bad Bunny,KLOuFRENS,Rimas Entertainment LLC.,1461501,15,2,COL,2025-01-16,4MUrUT38U98olfnyzMBCzm
16,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,1427204,1,59,COL,2025-01-16,7bywjHOc0wSjGGbj04XbVi
17,spotify:track:7tCuCjhxzjX2XCz4JiiAsp,Bad Bunny,TURiSTA,Rimas Entertainment LLC.,1370019,17,2,COL,2025-01-16,7tCuCjhxzjX2XCz4JiiAsp
18,spotify:track:13BDiikG6y5o5cQTK0HpW6,"W Sound, Blessd, Ovy On The Drums",Soltera - W Sound 01,WEA Latina,1338374,1,24,COL,2025-01-16,13BDiikG6y5o5cQTK0HpW6
19,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,"Rauw Alejandro, Romeo Santos",Khé?,Sony Music Latin/Duars Entertainment,1287466,7,9,COL,2025-01-16,1YYfyJ2yCvGFCxwjsIqEK9
20,spotify:track:2btNsI4OvcVl7SAHQQDHFB,"Blessd, Ovy On The Drums",Mírame,WEA Latina,1282591,1,39,COL,2025-01-16,2btNsI4OvcVl7SAHQQDHFB
21,spotify:track:1uRZnMiwpeK7ShuG6mxM8r,Reykon,Baila Baila,Ciudad de Dios,1172994,21,3,COL,2025-01-16,1uRZnMiwpeK7ShuG6mxM8r
22,spotify:track:2gmd7lY3QSzLh0xIY4cRvi,"Maisak, Feid",SE ME OLVIDA,Universal Music Latino,1159605,3,21,COL,2025-01-16,2gmd7lY3QSzLh0xIY4cRvi
23,spotify:track:4c2Pc0NrfkesPR0jff6q3F,Bad Bunny,KETU TeCRÉ,Rimas Entertainment LLC.,1154854,23,2,COL,2025-01-16,4c2Pc0NrfkesPR0jff6q3F
24,spotify:track:5TsFC2fnBWOYWYllvEtiOQ,Andy Rivera,Como quisiera,Rimas Entertainment México S.A. de C.V,1135072,24,6,COL,2025-01-16,5TsFC2fnBWOYWYllvEtiOQ
25,spotify:track:79x7xtoCLpf6l32Zz6mWo4,Bad Bunny,BOKeTE,Rimas Entertainment LLC.,1128301,25,2,COL,2025-01-16,79x7xtoCLpf6l32Zz6mWo4
26,spotify:track:3G7agPwWfcORnWCAGMDOpm,Bad Bunny,LA MuDANZA,Rimas Entertainment LLC.,1110696,26,2,COL,2025-01-16,3G7agPwWfcORnWCAGMDOpm
27,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,1059959,11,9,COL,2025-01-16,0l0vcZMU7AOeQmUIREoI2U
28,spotify:track:0Qe2g06yzLBuuSvVmFiweP,"Nanpa Básico, Beéle",Hasta Aquí Llegué,5020 Records,1058445,3,26,COL,2025-01-16,0Qe2g06yzLBuuSvVmFiweP
29,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,1051135,1,30,COL,2025-01-16,6WatFBLVB0x077xWeoVc2k
30,spotify:track:14QaXYIK3K3QPtezqxRRPN,Bad Bunny,PIToRRO DE COCO,Rimas Entertainment LLC.,1047624,20,3,COL,2025-01-16,14QaXYIK3K3QPtezqxRRPN
31,spotify:track:5QjmUqgpPQgXgg4606DqZF,Kapo,UWAIE,Sony Music Latin/La Industria,968223,1,22,COL,2025-01-16,5QjmUqgpPQgXgg4606DqZF
32,spotify:track:4DnrAI8WyUY6gkOwl8GlPN,"Alleh, Yorghaki",capaz (merengueton),CONMUER LLC,960966,27,6,COL,2025-01-16,4DnrAI8WyUY6gkOwl8GlPN
33,spotify:track:6VNXmo59yDYgcwLS17UNAW,"Bad Bunny, Los Pleneros de la Cresta",CAFé CON RON,Rimas Entertainment LLC.,950109,33,2,COL,2025-01-16,6VNXmo59yDYgcwLS17UNAW
34,spotify:track:281YJmnThveWjsWVic9Ym6,"Kris R., Blessd",Las Piponas (Remix),La K Company SAS,924743,3,16,COL,2025-01-16,281YJmnThveWjsWVic9Ym6
35,spotify:track:0iVEujJcafOBnxa654fJYu,Maluma,Cosas Pendientes,Royalty Records/Sony Music Latin,897774,5,8,COL,2025-01-16,0iVEujJcafOBnxa654fJYu
