rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
11,spotify:track:1kqH58eGh2ZTOHwqBIB2tM,"Mesita, Nicki Nicole, Tiago PZK, Emilia",Una Foto Remix (feat. Emilia),Mesita,143356,3,21,BOL,2024-05-30,1kqH58eGh2ZTOHwqBIB2tM
12,spotify:track:5oYVxFt2k4SkVp6wzVsFWN,"Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Twisted Elegance,137802,10,6,BOL,2024-05-30,5oYVxFt2k4SkVp6wzVsFWN
13,spotify:track:6vRQqxOhUFd78p5tL8jXr7,"Luck Ra, BM",La Morocha,Sony Music Entertainment Chile S.A,134172,7,33,BOL,2024-05-30,6vRQqxOhUFd78p5tL8jXr7
14,spotify:track:11PV8CaPqlto9Uejx92C35,"Grupo Frontera, Ke Personajes",OJITOS ROJOS,Grupo Frontera,131471,1,45,BOL,2024-05-30,11PV8CaPqlto9Uejx92C35
15,spotify:track:3tiJUOfAEqIrLFRQgGgdoY,"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,Fifty One,124152,1,61,BOL,2024-05-30,3tiJUOfAEqIrLFRQgGgdoY
16,spotify:track:3pCkC3Ahgl7MShJbafchZz,"Los Ángeles Azules, Maria Becerra",El Amor de Mi Vida,OCESA Seitrack,122952,14,41,BOL,2024-05-30,3pCkC3Ahgl7MShJbafchZz
17,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,121598,1,41,BOL,2024-05-30,4bw8mcDUSRWfQo63ZTYRnU
18,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,119475,8,5,BOL,2024-05-30,0LZy30mVmxqUpdQmaXKXBd
19,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,119274,1,42,BOL,2024-05-30,5RqSsdzTNPX1uzkmlHCFvK
20,spotify:track:4vT124ymmEAfre47gVCcRI,"Grupo Frontera, Morat",LOS DOS,Grupo Frontera,114931,16,3,BOL,2024-05-30,4vT124ymmEAfre47gVCcRI
21,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,113248,1,33,BOL,2024-05-30,7iQXYTyuG13aoeHxGG28Nh
22,spotify:track:4dLLdfiniBhDP9dlJQIOi4,"Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?",OCESA Seitrack,112959,22,1,BOL,2024-05-30,4dLLdfiniBhDP9dlJQIOi4
23,spotify:track:4YntVuBqggRsASIbBoWT3F,"The La Planta, Luana",Mil Preguntas,TLP Records,112911,14,12,BOL,2024-05-30,4YntVuBqggRsASIbBoWT3F
24,spotify:track:2RmtEc2ZNDCzAU3vH0AbKx,Nicki Nicole,Ojos Verdes,Sony Music Latin/DALE PLAY Records,107583,24,5,BOL,2024-05-30,2RmtEc2ZNDCzAU3vH0AbKx
25,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,104173,17,57,BOL,2024-05-30,505v13epFXodT9fVAJ6h8k
26,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,103408,3,68,BOL,2024-05-30,7MVIfkyzuUmQ716j8U7yGR
27,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,101652,4,25,BOL,2024-05-30,7iUtQNMRB8ZkKC4AmEuCJC
