rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
12,spotify:track:2aYZaN5SmkRDLsrrV8GkBQ,"Peso Pluma, Neton Vega",LA PATRULLA,2024 Double P Records,7096820,1,26,MEX,2024-12-19,2aYZaN5SmkRDLsrrV8GkBQ,83,130614,True,corrido,2024-06-20,https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696
13,spotify:track:2lAUq68F2bt7Kc218n9FPp,"Tito Double P, Grupo Frontera",AY MAMÁ,2024 Double P Records,6819913,7,17,MEX,2024-12-19,2lAUq68F2bt7Kc218n9FPp,84,163031,True,corrido,2024-08-22,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b,https://i.scdn.co/image/ab6761610000e5eb42aaf132132313182dcf7271
14,spotify:track:3IEvQ1CzszUJtTRLmmMJ2X,"Tito Double P, Junior H",5-7,2024 Double P Records,6638428,10,17,MEX,2024-12-19,3IEvQ1CzszUJtTRLmmMJ2X,84,174500,False,corrido,2024-08-22,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b,https://i.scdn.co/image/ab6761610000e5eb42aaf132132313182dcf7271
15,spotify:track:6YOfGIE6iFxC7G8OlGGvzW,Junior H,ROCKSTAR,WEA Latina,6376227,7,63,MEX,2024-12-19,6YOfGIE6iFxC7G8OlGGvzW,83,168677,True,corridos tumbados,2023-10-05,https://i.scdn.co/image/ab67616d0000b273f3ba6742a35f111aaea1ca2f,https://i.scdn.co/image/ab6761610000e5eb50998d90507d8c1603b2530b
16,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,"Natanael Cano, Oscar Maydon",Madonna,WEA Latina,6108773,1,41,MEX,2024-12-19,5LhI8m7n8xlQmNe3b7Rwis,82,187087,True,corridos tumbados,2024-03-08,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88,https://i.scdn.co/image/ab6761610000e5eb7e2078873c8ccd9f968de1cf
17,spotify:track:0l0vcZMU7AOeQmUIREoI2U,"Rauw Alejandro, Bad Bunny",Qué Pasaría...,Sony Music Latin/Duars Entertainment,5604657,9,5,MEX,2024-12-19,0l0vcZMU7AOeQmUIREoI2U,91,191018,True,reggaeton,2024-11-15,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,https://i.scdn.co/image/ab6761610000e5ebb271c8a0507c4c1ea795d989
18,spotify:track:1YYfyJ2yCvGFCxwjsIqEK9,"Rauw Alejandro, Romeo Santos",Khé?,Sony Music Latin/Duars Entertainment,5459927,11,5,MEX,2024-12-19,1YYfyJ2yCvGFCxwjsIqEK9,88,206066,False,reggaeton,2024-11-15,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,https://i.scdn.co/image/ab6761610000e5ebb271c8a0507c4c1ea795d989
19,spotify:track:1C84d9abZVKWHT2YYpoean,"Luis R Conriquez, Neton Vega",Si No Quieres No,Kartel Music,5131541,1,40,MEX,2024-12-19,1C84d9abZVKWHT2YYpoean,83,147011,False,corrido,2024-03-10,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656,https://i.scdn.co/image/ab6761610000e5eb6fca2f2fcfaf068fd37027d1
20,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,Junior H,Y LLORO,WEA Latina,5118087,5,63,MEX,2024-12-19,6RcAHyC5sAUIbPTkhOQwd8,82,179013,True,corridos tumbados,2023-10-05,https://i.scdn.co/image/ab67616d0000b273f3ba6742a35f111aaea1ca2f,https://i.scdn.co/image/ab6761610000e5eb50998d90507d8c1603b2530b
21,spotify:track:7AysIqSEDiwP4CUsAXJwrk,"Tito Double P, Natanael Cano",PRIMO,2024 Double P Records,4978886,11,24,MEX,2024-12-19,7AysIqSEDiwP4CUsAXJwrk,80,164991,True,corrido,2024-08-22,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b,https://i.scdn.co/image/ab6761610000e5eb42aaf132132313182dcf7271
22,spotify:track:41EOhpn50qvd8iZSKw531W,"Peso Pluma, Tito Double P",LOS CUADROS,2024 Double P Records,4834672,6,19,MEX,2024-12-19,41EOhpn50qvd8iZSKw531W,81,160409,True,corrido,2024-08-08,https://i.scdn.co/image/ab67616d0000b273580fd1177275056e83589fd2,https://i.scdn.co/image/ab6761610000e5ebe5283f5b671cf618b82a2696
23,spotify:track:0BiDnJFB3TlRB6aji7jUz3,Julión Álvarez y su Norteño Banda,Rey Sin Reina,"Copar Music, Inc",4792463,2,15,MEX,2024-12-19,0BiDnJFB3TlRB6aji7jUz3,81,150523,False,banda,2024-09-05,https://i.scdn.co/image/ab67616d0000b27336ac351ae8307f95c20c0487,https://i.scdn.co/image/ab6761610000e5eb47953d3ea5b643699c9b298a
24,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,Junior H,PIÉNSALO,WEA Latina,4721508,9,25,MEX,2024-12-19,4ZOkfHC38nxSeSqzGE5HFr,82,240669,True,corridos tumbados,2023-10-05,https://i.scdn.co/image/ab67616d0000b273f3ba6742a35f111aaea1ca2f,https://i.scdn.co/image/ab6761610000e5eb50998d90507d8c1603b2530b
25,spotify:track:1cZHUhGz7xJ8c4szDipipd,"Victor Mendivil, Oscar Maydon",Mejores Jordans,Rico o Muerto Music LLC,4666442,9,20,MEX,2024-12-19,1cZHUhGz7xJ8c4szDipipd,80,234077,False,electro corridos,2024-07-30,https://i.scdn.co/image/ab67616d0000b2733fe991a96ee9808f76cce959,https://i.scdn.co/image/ab6761610000e5ebd6b8b69fa589b40cfa2fccf6
