rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
44,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,120801,10,116,NZL,2024-11-21,3WMj8moIAXJhHsyLaqIIHI
45,spotify:track:4xdBrk0nFZaP54vvZj0yx7,Chappell Roan,HOT TO GO!,Chappell Roan PS/ Island,116151,16,23,NZL,2024-11-21,4xdBrk0nFZaP54vvZj0yx7
46,spotify:track:6xX6zmaXeKzB4u9TiM1XgU,"Coldplay, Little Simz, Burna Boy, Elyanna, TINI",WE PRAY,Parlophone UK,114894,46,2,NZL,2024-11-21,6xX6zmaXeKzB4u9TiM1XgU
47,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,Universal-Island Records Ltd.,111457,47,203,NZL,2024-11-21,3dYD57lRAUcMHufyqn9GcI
48,spotify:track:3HrHhTWonBqF4mDasi8xvC,"Chase & Status, Stormzy",BACKBONE,EMI,111352,6,15,NZL,2024-11-21,3HrHhTWonBqF4mDasi8xvC
49,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,111082,26,29,NZL,2024-11-21,46HNZY1i7O6jwTA7Slo2PI
50,spotify:track:3tFed7YsjGnIfxeLEQwx3R,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne","Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",Columbia,108909,27,4,NZL,2024-11-21,3tFed7YsjGnIfxeLEQwx3R
1,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",345987,1,4,NZL,2024-11-14,7ne4VBA60CxGM75vw0EYad
2,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,345748,1,13,NZL,2024-11-14,2plbrEY59IikOBgBGLjaoe
3,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,319878,1,4,NZL,2024-11-14,5vNRhkKd0yEAg8suGBpjeY
4,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,267470,3,16,NZL,2024-11-14,2262bWmqomIaJXwCRHr13j
5,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,259012,1,26,NZL,2024-11-14,6dOtVTDdiauQNBQEDOtlAB
6,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,246915,2,12,NZL,2024-11-14,5G2f63n7IPVPPjfNIGih7Q
7,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,229590,7,174,NZL,2024-11-14,3AJwUDP919kvQ9QcozQPxg
8,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",205765,1,43,NZL,2024-11-14,3xkHsmpQCBMytMJNiDf3Ii
9,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,205180,3,31,NZL,2024-11-14,5fZJQrFKWQLb7FpJXZ1g7K
10,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,204869,2,31,NZL,2024-11-14,2HRqTpkrJO5ggZyyK6NPWz
11,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,197397,1,33,NZL,2024-11-14,19XpFsce28aByvCC4g89tJ
12,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,194754,4,64,NZL,2024-11-14,17phhZDn6oGtzMe56NuWvj
13,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,191786,4,31,NZL,2024-11-14,0WbMK4wrZ1wFSty9F7FCgu
14,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,184248,14,91,NZL,2024-11-14,1mea3bSkSGXuIRvnydlB5b
15,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,176435,8,7,NZL,2024-11-14,1Es7AUAhQvapIcoh3qMKDL
16,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,174820,11,26,NZL,2024-11-14,3QaPy1KgI7nu9FJEQUgn6h
17,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,160842,5,382,NZL,2024-11-14,0ofHAoxe9vBkTCp2UQIavz
18,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,157892,3,27,NZL,2024-11-14,5IZXB5IKAD2qlvTPJYDCFB
19,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,Disruptor Records/Columbia,157080,6,120,NZL,2024-11-14,6RUKPb4LETWmmr3iAEQktW
20,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",155482,16,17,NZL,2024-11-14,51rfRCiUSvxXlCSCfIztBy
21,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,153555,1,23,NZL,2024-11-14,2tHwzyyOLoWSFqYNjeVMzj
22,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,Parlophone Records Limited,152806,22,2,NZL,2024-11-14,75JFxkI2RXiU7L9VXzMkle
23,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,152479,10,37,NZL,2024-11-14,2uqYupMHANxnwgeiXTZXzd
24,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,Island Records,145654,8,12,NZL,2024-11-14,1UHS8Rf6h5Ar3CDWRd3wjF
25,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,Parlophone UK,142630,25,23,NZL,2024-11-14,0FDzzruyVECATHXKHFs9eJ
26,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,139996,13,27,NZL,2024-11-14,3Vr3zh0r7ALn8VLqCiRR10
27,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,135923,14,335,NZL,2024-11-14,2uXlHCUbq9OMUwx3hrk06o
28,spotify:track:1QoyuMHNBe7lg3YW4Qtll4,"Tyler, The Creator, Daniel Caesar",St. Chroma (feat. Daniel Caesar),Columbia,135726,8,3,NZL,2024-11-14,1QoyuMHNBe7lg3YW4Qtll4
29,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,134853,1,29,NZL,2024-11-14,5AJ9hqTS2wcFQCELCFRO7A
30,spotify:track:7wBrglFVTNCcW6IhdgBkm1,Coldplay,Paradise,Parlophone UK,134206,30,1,NZL,2024-11-14,7wBrglFVTNCcW6IhdgBkm1
