rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
9,spotify:track:4TnEIYOXZ9KBGHOIqG5Xs5,"PEDRO SAMPAIO, Marina Sena",ESCADA DO PRÉDIO,WM Brazil,4783736,9,3,BRA,2024-10-24,4TnEIYOXZ9KBGHOIqG5Xs5,76,137272,True,funk,2024-09-04,https://i.scdn.co/image/ab67616d0000b273ad007b6ac0ceca1aba5d7b58,https://i.scdn.co/image/ab6761610000e5eb17af45f97f547e588f3903f6
10,spotify:track:2Doe6AaIpyDy4JvFTsxSDn,Léo Foguete,Última Noite - Solo,Acertei Produções,4633917,10,2,BRA,2024-10-24,2Doe6AaIpyDy4JvFTsxSDn,77,154553,True,forró,2024-09-12,https://i.scdn.co/image/ab67616d0000b273714979daaf2daa69a0595e6b,https://i.scdn.co/image/ab6761610000e5ebe9fc5d695a78898513beacd1
11,spotify:track:5sKGmZDmkGwFed5dPpZpZL,"Jorge & Mateus, Henrique & Juliano",Xonei,Som Livre,4591422,3,10,BRA,2024-10-24,5sKGmZDmkGwFed5dPpZpZL,75,154555,False,sertanejo,2024-08-15,https://i.scdn.co/image/ab67616d0000b2732b34d3f3b1ee50d443b646ec,https://i.scdn.co/image/ab6761610000e5eb77937baabc49dea13c17c706
12,spotify:track:2drZGdAOxfE2KoMGTkidmq,"MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael",365 Dias (Vida Mansa),Legenda Records,4569176,9,4,BRA,2024-10-24,2drZGdAOxfE2KoMGTkidmq,79,527220,False,funk consciente,2024-09-27,https://i.scdn.co/image/ab67616d0000b273417074db47bfc9759736bc65,https://i.scdn.co/image/ab6761610000e5ebdf980ab6fcb674dbaa888e8e
13,spotify:track:5rHhO6SBSzo3E9m3KHyCtt,"Murilo Huff, Ana Castela",Peça Íntima,M Show,4260024,13,2,BRA,2024-10-24,5rHhO6SBSzo3E9m3KHyCtt,80,169634,False,sertanejo,2024-10-10,https://i.scdn.co/image/ab67616d0000b273758869a0a0c15010dae72426,https://i.scdn.co/image/ab6761610000e5ebacfec0b96ba96562ad2e7fa3
14,spotify:track:3EJfFRgtbIYzBQdlc6PO9V,Maiara & Maraisa,Vai Lá - Ao Vivo em Goiânia,Work Show,4241310,8,4,BRA,2024-10-24,3EJfFRgtbIYzBQdlc6PO9V,79,140438,False,sertanejo,2024-09-26,https://i.scdn.co/image/ab67616d0000b27345c3f97f901f07998612cca0,https://i.scdn.co/image/ab6761610000e5eb6cd71b4d9e5122a83b79c1fe
15,spotify:track:3ODUgIaqdpkMXXlsH1kDLh,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada",300 no 7,MC GP NOVA ERA,4151579,11,15,BRA,2024-10-24,3ODUgIaqdpkMXXlsH1kDLh,75,195572,True,funk,2024-06-21,https://i.scdn.co/image/ab67616d0000b27374664f2249046dc73314bcc7,https://i.scdn.co/image/ab6761610000e5eb4a78f0b11b8f85f4e2264058
16,spotify:track:6UzGpz33nYXa3gAEJ1mndV,"Hugo & Guilherme, Maiara & Maraisa",O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo,Som Livre,4062450,10,12,BRA,2024-10-24,6UzGpz33nYXa3gAEJ1mndV,66,204343,False,sertanejo,2024-10-10,https://i.scdn.co/image/ab67616d0000b273cc97936e407973a912dd75cb,https://i.scdn.co/image/ab6761610000e5eb0d2061e3fb7229b85db74994
17,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,Matuê,Crack com Mussilon,30PRAUM,4012330,1,7,BRA,2024-10-24,4ssHL7bSnOAE7HjiuLx6Co,75,154418,True,brazilian trap,2024-09-09,https://i.scdn.co/image/ab67616d0000b27363ecdc2fc549275b51fbb9a7,https://i.scdn.co/image/ab6761610000e5eb654dc6b69f86aeb73527fc07
18,spotify:track:7BLjPZwgbxQSLZ4rWbboJY,"MC Joãozinho VT, MC Tuto, Deejhay RB",Vida de Artista,Sonar Music,3813775,18,4,BRA,2024-10-24,7BLjPZwgbxQSLZ4rWbboJY,74,196000,True,funk consciente,2024-06-26,https://i.scdn.co/image/ab67616d0000b273700a3fcafbd8498c78f16cb0,https://i.scdn.co/image/ab6761610000e5ebacd6c8c4bfafbc78328e3e55
