rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
12,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",210285,1,46,NZL,2024-12-05,3xkHsmpQCBMytMJNiDf3Ii,86,180304,False,,2024-04-05,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40,https://i.scdn.co/image/ab6761610000e5ebd2b2a1cea3b6b44f4bae14b2
13,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,207588,3,34,NZL,2024-12-05,5fZJQrFKWQLb7FpJXZ1g7K,82,171291,True,,2024-05-31,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a,https://i.scdn.co/image/ab6761610000e5eb89447fe120bae042c52fad07
14,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,198521,4,67,NZL,2024-12-05,17phhZDn6oGtzMe56NuWvj,89,210688,False,,2023-09-15,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace,https://i.scdn.co/image/ab6761610000e5ebf9cf783eb03eb66aa43943ba
15,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,197586,2,34,NZL,2024-12-05,2HRqTpkrJO5ggZyyK6NPWz,88,175459,True,,2024-08-23,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626,https://i.scdn.co/image/ab6761610000e5ebe053b8338322b9c8609ee7ae
16,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,194271,2,15,NZL,2024-12-05,5G2f63n7IPVPPjfNIGih7Q,90,157279,False,,2024-08-23,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626,https://i.scdn.co/image/ab6761610000e5ebe053b8338322b9c8609ee7ae
17,spotify:track:7vQbuQcyTflfCIOu3Uzzya,Bobby Helms,Jingle Bell Rock,Geffen,192406,5,29,NZL,2024-12-05,7vQbuQcyTflfCIOu3Uzzya,82,130973,False,christmas,1957-12-02,https://i.scdn.co/image/ab67616d0000b273fd56f3c7a294f5cfe51c7b17,https://i.scdn.co/image/ab6761610000e5ebbec4ae689dc30a2b59a19038
18,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,191393,1,36,NZL,2024-12-05,19XpFsce28aByvCC4g89tJ,84,251424,False,,2024-08-19,https://i.scdn.co/image/ab67616d0000b273b07bd43d1bec442c7fcc4d1e,https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a
19,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,186609,4,36,NZL,2024-12-05,0lizgQ7Qw35od7CYaoMBZb,83,204093,False,pop,2014-11-24,https://i.scdn.co/image/ab67616d0000b273a1db745e63940bc06985dea5,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0
20,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,177063,5,385,NZL,2024-12-05,0ofHAoxe9vBkTCp2UQIavz,85,257800,False,classic rock,1977-02-04,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,https://i.scdn.co/image/ab6761610000e5ebc8752dd511cda8c31e9daee8
21,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,175116,8,10,NZL,2024-12-05,1Es7AUAhQvapIcoh3qMKDL,93,256000,True,,2024-09-27,https://i.scdn.co/image/ab67616d0000b27394f662ef3b5677376d8a78d4,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae
22,spotify:track:6BPcUXYERAahpunmb0AovH,"Arcane, Stromae, Pomme",Ma Meilleure Ennemie (from the series Arcane League of Legends),Riot Games,175068,22,2,NZL,2024-12-05,6BPcUXYERAahpunmb0AovH,48,147973,False,,2024-11-23,https://i.scdn.co/image/ab67616d0000b273952d1767885a9f1ae6dcf0b0,https://i.scdn.co/image/ab6761610000e5eba056b2ecc1a70ab57cdcc10b
23,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,174541,4,34,NZL,2024-12-05,0WbMK4wrZ1wFSty9F7FCgu,92,218423,False,,2024-04-05,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7,https://i.scdn.co/image/ab6761610000e5ebcde5a0d57c1b79de5fce6bee
24,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),Mercury Records / Republic Records,155307,3,30,NZL,2024-12-05,5IZXB5IKAD2qlvTPJYDCFB,83,178205,True,,2024-08-15,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0,https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0
25,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,152096,10,40,NZL,2024-12-05,2uqYupMHANxnwgeiXTZXzd,84,171782,True,,2024-02-16,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb,https://i.scdn.co/image/ab6761610000e5eb5da27544a41519ef21731ab5
26,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,151299,11,29,NZL,2024-12-05,3QaPy1KgI7nu9FJEQUgn6h,92,261466,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
27,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,143391,14,338,NZL,2024-12-05,2uXlHCUbq9OMUwx3hrk06o,82,204280,False,folk pop,2014-08-05,https://i.scdn.co/image/ab67616d0000b2737cffb8896928039a0a10e4e7,https://i.scdn.co/image/ab6761610000e5eb8f074ec8c25406680bf26422
28,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,140802,1,26,NZL,2024-12-05,2tHwzyyOLoWSFqYNjeVMzj,85,186365,True,,2024-08-23,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626,https://i.scdn.co/image/ab6761610000e5ebe053b8338322b9c8609ee7ae
29,spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,Columbia/Legacy,139455,8,30,NZL,2024-12-05,1IcR6RlgvDczfvoWJSSY2A,62,151000,False,christmas,1963,https://i.scdn.co/image/ab67616d0000b273585897779cf3591ba0f07650,https://i.scdn.co/image/ab6761610000e5eb5888acdca5e748e796b4e69b
30,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,135567,1,32,NZL,2024-12-05,5AJ9hqTS2wcFQCELCFRO7A,87,155151,False,,2024-04-26,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f,https://i.scdn.co/image/ab6761610000e5eba4526fcc32ed603aa823e0a2
31,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,135317,2,61,NZL,2024-12-05,0mflMxspEfB0VbI1kyLiAv,86,182346,False,,2022-10-14,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,https://i.scdn.co/image/ab6761610000e5eb8c52b10e110f62fe45761590
32,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,RCA Records Label,134361,12,21,NZL,2024-12-05,3nAp4IvdMPPWEH9uuXFFV5,79,229640,False,christmas,2013-10-25,https://i.scdn.co/image/ab67616d0000b2739fd0d700bdf33c9ebc42f429,https://i.scdn.co/image/ab6761610000e5eb1dd7d8fbcaa03fca3619b644
33,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,Parlophone UK,133826,4,177,NZL,2024-12-05,3AJwUDP919kvQ9QcozQPxg,89,266773,False,,2000-07-10,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a,https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb
34,spotify:track:51rfRCiUSvxXlCSCfIztBy,Gracie Abrams,"I Love You, I'm Sorry","Gracie Abrams, under exclusive license to Interscope Records",132931,16,20,NZL,2024-12-05,51rfRCiUSvxXlCSCfIztBy,88,157146,True,,2024-06-21,https://i.scdn.co/image/ab67616d0000b2736e2101520787791370f4a96b,https://i.scdn.co/image/ab6761610000e5ebf6d51e6f5342d2d363220920
35,spotify:track:1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,130467,4,34,NZL,2024-12-05,1rv46mRwDqMEhOBZ7vODg3,73,207199,False,christmas,2011-10-24,https://i.scdn.co/image/ab67616d0000b2732ead7786631d8dd3b59be4f0,https://i.scdn.co/image/ab6761610000e5ebecf79fd5be85dabb0f489107
