rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
39,spotify:track:1usHG4kvIPmpuGwTGLIQaI,"KATI K, FiNCH",Erwischt,Ariola Local,115116,33,3,AUS,2024-05-09,1usHG4kvIPmpuGwTGLIQaI,56,121000,True,german pop,2024-04-19,https://i.scdn.co/image/ab67616d0000b273ef1ae86b0db9d460029c6adf,https://i.scdn.co/image/ab6761610000e5ebbbdf09af27d37070f8db7d94
40,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,Ye,114333,3,13,AUS,2024-05-09,3w0w2T288dec0mgeZZqoNN,37,264324,True,,2024-02-09,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76,https://i.scdn.co/image/ab6761610000e5ebf4e11052613eb67c380adaf8
41,spotify:track:7eBo7oeGFWJ9GlL1Me6NuV,Amo,Amo aller Amos,Epic/385i,113689,41,2,AUS,2024-05-09,7eBo7oeGFWJ9GlL1Me6NuV,67,109081,True,german hip hop,2024-04-24,https://i.scdn.co/image/ab67616d0000b273f75e68838fff745f70b02645,https://i.scdn.co/image/ab6761610000e5ebc56b53bd3a01881626d621fe
42,spotify:track:2FbTZrdW0KGqH7TOdZRHiP,"01099, Gustav, Zachi",Küssen,01099 / Bamboo Artists / WMCE,112119,8,7,AUS,2024-05-09,2FbTZrdW0KGqH7TOdZRHiP,56,139919,False,german hip hop,2024-03-22,https://i.scdn.co/image/ab67616d0000b27302dcda501d5a6e29e326f95c,https://i.scdn.co/image/ab6761610000e5eb5321dfe240765735985b68fd
43,spotify:track:0LMwmV37RCmBO2so0szAFs,"Kygo, Ava Max",Whatever,Kygo/RCA Records,111900,22,16,AUS,2024-05-09,0LMwmV37RCmBO2so0szAFs,77,178273,False,tropical house,2024-01-19,https://i.scdn.co/image/ab67616d0000b2734d914470ab899815f103f5cc,https://i.scdn.co/image/ab6761610000e5ebe5ea1aa1404629c12ad86658
44,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",110268,23,7,AUS,2024-05-09,51eSHglvG1RJXtL3qI5trr,84,161831,False,,2024-04-05,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40,https://i.scdn.co/image/ab6761610000e5ebd2b2a1cea3b6b44f4bae14b2
45,spotify:track:7fPyCCiXVwbzPQ1MtoUChl,Daya,Hide Away,Artbeatz - Daya,110048,45,2,AUS,2024-05-09,7fPyCCiXVwbzPQ1MtoUChl,13,191368,False,,2016-10-07,https://i.scdn.co/image/ab67616d0000b273499bc87c1341c44bcc52da15,https://i.scdn.co/image/ab6761610000e5eb540e862652f24fe2988911b2
46,spotify:track:2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",Like That,Wilburn Holding Co./Boominati/Epic/Republic,109813,14,7,AUS,2024-05-09,2tudvzsrR56uom6smgOcSf,83,267706,True,rap,2024-03-22,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8,https://i.scdn.co/image/ab6761610000e5eb7565b356bc9d9394eefa2ccb
47,spotify:track:3ilgxZl5g7MOQCUiky3VOG,Pashanim,Ms. Jackson,Urban,108284,2,37,AUS,2024-05-09,3ilgxZl5g7MOQCUiky3VOG,69,147586,False,german hip hop,2023-08-24,https://i.scdn.co/image/ab67616d0000b273fe4ea17c9ea3215eaf017d49,https://i.scdn.co/image/ab6761610000e5eb5e52309aaa39f09cb968711c
48,spotify:track:3QJsSWa0Xo8MfaRn1gr4Be,Isabel LaRosa,favorite,Slumbo Labs/RCA Records,108220,48,6,AUS,2024-05-09,3QJsSWa0Xo8MfaRn1gr4Be,76,133608,False,,2024-03-29,https://i.scdn.co/image/ab67616d0000b273a22b4b47be37bd37cef0900a,https://i.scdn.co/image/ab6761610000e5ebee0efa7ba46679b682c826eb
49,spotify:track:3lMzT16MjAKKXF7pSZn13B,Lay Bankz,Tell Ur Girlfriend,"Artist Partner Group, Inc.",108122,34,4,AUS,2024-05-09,3lMzT16MjAKKXF7pSZn13B,71,124444,True,jersey club,2024-02-07,https://i.scdn.co/image/ab67616d0000b273a8dbff429bc95d3af651fe08,https://i.scdn.co/image/ab6761610000e5eb42c516784cc384b4b1c6d6b7
50,spotify:track:1sNQMj0Dq0UHrryEQqP4OY,"Luciano, Omah Lay",Another Vibe (feat. Omah Lay),URBAN,104274,18,13,AUS,2024-05-09,1sNQMj0Dq0UHrryEQqP4OY,64,163013,False,german hip hop,2024-02-22,https://i.scdn.co/image/ab67616d0000b273d811db49fcc425d11b713498,https://i.scdn.co/image/ab6761610000e5ebf55733229a6dd1c8c7b46d08
1,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,519790,1,7,AUS,2024-05-02,2GxrNKugF82CnoRFbQfzPf,83,142514,False,,2024-03-19,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738,https://i.scdn.co/image/ab6761610000e5eb32d158743eda95d045355ead
2,spotify:track:16f4ZN6XOfrIO8fJkm28HM,"AYLIVA, Apache 207",Wunder,Whiteheart Records/WM Germany,458549,2,1,AUS,2024-05-02,16f4ZN6XOfrIO8fJkm28HM,68,176492,True,german pop,2024-04-26,https://i.scdn.co/image/ab67616d0000b27372f356a0bf4ec66643e39516,https://i.scdn.co/image/ab6761610000e5eb8fbcf02dac53d8d66c5c1d8d
3,spotify:track:48lxT5qJF0yYyf2z4wB4xW,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,Columbia/B1 Recordings/Ultra Records,358561,3,4,AUS,2024-05-02,48lxT5qJF0yYyf2z4wB4xW,78,144846,False,,2024-03-29,https://i.scdn.co/image/ab67616d0000b273df8680015ddf76e5c444849f,https://i.scdn.co/image/ab6761610000e5eb6b39a78666ca71a16bc9655a
