rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
17,spotify:track:2Oe52Ggx8lxxI55azZbr5h,"Kabza De Small, Mthunzi, MaWhoo",Amazwe (feat. Mawhoo),Piano Hub,192671,17,20,ZAF,2024-03-14,2Oe52Ggx8lxxI55azZbr5h
18,spotify:track:1ng4byy7mejezJ08hs4P7R,"Sam Deep, Njelic, Aymos",Isgubhu,Universal Music (Pty) Ltd.,186909,6,28,ZAF,2024-03-14,1ng4byy7mejezJ08hs4P7R
19,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,FAX Records/Epic,184486,4,28,ZAF,2024-03-14,5aIVCx5tnk0ntmdiinnYvw
20,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,Chris Brown,Angel Numbers / Ten Toes,Chris Brown Entertainment/RCA Records,176559,15,18,ZAF,2024-03-14,3XqM8hLCEYlbnFjoWwqtFv
21,spotify:track:1whAXVGN8AdfrnoXNIXfJf,Tyla,Truth or Dare,FAX Records/Epic,174646,17,15,ZAF,2024-03-14,1whAXVGN8AdfrnoXNIXfJf
22,spotify:track:6OGNF7mro80pMi5q1HhylS,"Khalil Harrison, Tyler ICU, LeeMcKrazy, Ceeka RSA",Jealousy (feat. Leemckrazy & Ceeka RSA),Baby Blue Entertainment,173168,21,14,ZAF,2024-03-14,6OGNF7mro80pMi5q1HhylS
23,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,170338,12,66,ZAF,2024-03-14,4iZ4pt7kvcaH6Yo8UoZ4s2
24,spotify:track:710qLZ4WOxBj7ZaVbVJtkh,"Kelvin Momo, Babalwa M, Azana, Stixx","Maye Maye (feat. Azana, Stixx)",Kelvin Momo Productions,165896,17,15,ZAF,2024-03-14,710qLZ4WOxBj7ZaVbVJtkh
25,spotify:track:4J1H4EuucGhhYfcPpYCBRr,"DJ Stokie, Zee_nhle, Omit ST, Sobzeen",Awukhuzeki,Universal Music (Pty) Ltd.,164333,1,39,ZAF,2024-03-14,4J1H4EuucGhhYfcPpYCBRr
26,spotify:track:1eOOCRtXcPwK8qG8VjtczJ,"Harrycane, Master KG, Eemoh, DJ Latimmy",Dubula (feat. DJ Latimmy) - Remake,Wanitwa Mos Entertainment,164049,3,19,ZAF,2024-03-14,1eOOCRtXcPwK8qG8VjtczJ
27,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,160731,27,3,ZAF,2024-03-14,3qhlB30KknSejmIvZZLjOD
28,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,158666,26,10,ZAF,2024-03-14,17phhZDn6oGtzMe56NuWvj
