rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
18,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,908690,5,58,CAN,2024-11-07,17phhZDn6oGtzMe56NuWvj
19,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,Sabrina Carpenter,Please Please Please,Island Records,867675,1,22,CAN,2024-11-07,2tHwzyyOLoWSFqYNjeVMzj
20,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,857726,2,63,CAN,2024-11-07,4KULAymBBJcPRpk1yO4dOG
21,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),Warner Records,842174,9,38,CAN,2024-11-07,2uqYupMHANxnwgeiXTZXzd
22,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,833719,19,25,CAN,2024-11-07,3QaPy1KgI7nu9FJEQUgn6h
23,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,Mercury Records/Republic Records,828319,1,84,CAN,2024-11-07,0mflMxspEfB0VbI1kyLiAv
24,spotify:track:5RePVWy39tLpHH0WwXgBsK,"Tyler, The Creator",Rah Tah Tah,Columbia,800598,17,2,CAN,2024-11-07,5RePVWy39tLpHH0WwXgBsK
25,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,"Tyler, The Creator, Lola Young",Like Him (feat. Lola Young),Columbia,778435,25,2,CAN,2024-11-07,6jbYpRPTEFl1HFKHk1IC0m
26,spotify:track:4ZJ4vzLQekI0WntDbanNC7,Zach Bryan,Pink Skies,Warner Records,772556,7,24,CAN,2024-11-07,4ZJ4vzLQekI0WntDbanNC7
27,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,766889,10,131,CAN,2024-11-07,3WMj8moIAXJhHsyLaqIIHI
28,spotify:track:19XpFsce28aByvCC4g89tJ,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,754970,1,33,CAN,2024-11-07,19XpFsce28aByvCC4g89tJ
29,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF,Sabrina Carpenter,Bed Chem,Island Records,744453,10,11,CAN,2024-11-07,1UHS8Rf6h5Ar3CDWRd3wjF
30,spotify:track:1YdtGoSYDvVQKoUqSDXX41,"Tyler, The Creator",Noid,Columbia,728827,11,3,CAN,2024-11-07,1YdtGoSYDvVQKoUqSDXX41
31,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,RCA Records Label,722862,13,26,CAN,2024-11-07,3Vr3zh0r7ALn8VLqCiRR10
32,spotify:track:0xGQTpN4ESETtl1Sp6rzd2,"The Weeknd, Anitta",São Paulo (feat. Anitta),XO / Republic Records,722327,32,1,CAN,2024-11-07,0xGQTpN4ESETtl1Sp6rzd2
33,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),Cactus Jack/Epic,717410,3,67,CAN,2024-11-07,42VsgItocQwOQC3XWZ8JNA
34,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,BIGHIT MUSIC,712849,17,16,CAN,2024-11-07,7tI8dRuH2Yc6RuoTjxo4dU
35,spotify:track:4xdBrk0nFZaP54vvZj0yx7,Chappell Roan,HOT TO GO!,Chappell Roan PS/ Island,696164,17,23,CAN,2024-11-07,4xdBrk0nFZaP54vvZj0yx7
36,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,680661,18,214,CAN,2024-11-07,0cQVqPuHQP4KEwc7ZUQmj6
37,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,675177,11,93,CAN,2024-11-07,7KA4W4McWYRpgf0fWsJZWB
38,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",651992,20,33,CAN,2024-11-07,51eSHglvG1RJXtL3qI5trr
39,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,651498,33,20,CAN,2024-11-07,1XBYiRV30ykHw5f4wm6qEn
40,spotify:track:2c7z5oRcPBbqRaBY2mLWcf,Don Toliver,NEW DROP,Cactus Jack / Atlantic,635748,40,9,CAN,2024-11-07,2c7z5oRcPBbqRaBY2mLWcf
41,spotify:track:2aYHxnMF2umAavtgBvmkY1,"Tyler, The Creator, ScHoolboy Q, Santigold",Thought I Was Dead (feat. ScHoolboy Q & Santigold),Columbia,635716,34,2,CAN,2024-11-07,2aYHxnMF2umAavtgBvmkY1
42,spotify:track:2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,Atlantic Records,625672,30,226,CAN,2024-11-07,2uXlHCUbq9OMUwx3hrk06o
43,spotify:track:7K3BhSpAxZBznislvUMVtn,Morgan Wallen,Last Night,Big Loud Records / Mercury Records / Republic Records,625644,1,93,CAN,2024-11-07,7K3BhSpAxZBznislvUMVtn
44,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,Michael Marcagi,Scared To Start,Warner Records,612347,12,43,CAN,2024-11-07,3Pbp7cUCx4d3OAkZSCoNvn
45,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",606982,2,27,CAN,2024-11-07,6AI3ezQ4o3HUoP6Dhudph3
46,spotify:track:7fveJ3pk1eSfxBdVkzdXZ0,"Morgan Wallen, ERNEST",Cowgirls (feat. ERNEST),Big Loud Records / Mercury Records / Republic Records,605057,23,84,CAN,2024-11-07,7fveJ3pk1eSfxBdVkzdXZ0
47,spotify:track:6GG4yyk3UATdBfTHVgI8PB,Luke Combs,Ain't No Love In Oklahoma (From Twisters: The Album),Atlantic Records,603567,15,25,CAN,2024-11-07,6GG4yyk3UATdBfTHVgI8PB
48,spotify:track:2Dct3GykKZ58hpWRFfe2Qd,Zach Bryan,Heading South,Warner Records,583530,27,80,CAN,2024-11-07,2Dct3GykKZ58hpWRFfe2Qd
49,spotify:track:6MzofobZt2dm0Kf1hTThFz,Addison Rae,Diet Pepsi,Columbia,577751,26,11,CAN,2024-11-07,6MzofobZt2dm0Kf1hTThFz
50,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,573586,1,61,CAN,2024-11-07,0bYg9bo50gSsH3LtXe2SQn
1,spotify:track:5vNRhkKd0yEAg8suGBpjeY,"ROSÉ, Bruno Mars",APT.,Atlantic Records,2259827,1,2,CAN,2024-10-31,5vNRhkKd0yEAg8suGBpjeY
