rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
38,spotify:track:50MCpRAPLw8KXn8j6j2yb7,KUUMAA,Tulipalo,Universal Music Oy,189633,3,105,FIN,2024-07-04,50MCpRAPLw8KXn8j6j2yb7,50,183806,False,finnish pop,2023-03-30,https://i.scdn.co/image/ab67616d0000b2736546ea21d91dfb63b7219507,https://i.scdn.co/image/ab6761610000e5ebf3b5e1b7a37b713b4eb72db9
39,spotify:track:3rigBKJ6rkvbBnH95Gn6jf,Sara Bee,Baddie,WM Finland,187808,39,3,FIN,2024-07-04,3rigBKJ6rkvbBnH95Gn6jf,43,147678,True,finnish hip hop,2024-06-14,https://i.scdn.co/image/ab67616d0000b27374aa5ffcb6fc62c80b028451,https://i.scdn.co/image/ab6761610000e5eb5ff36d9ffb90110d1f37942b
40,spotify:track:2uc376dOBgeCLynv8CHGCz,Blacflaco,Mun vuoro safkaa,Ghettobaby.ent,187657,25,23,FIN,2024-07-04,2uc376dOBgeCLynv8CHGCz,50,166187,False,finnish hip hop,2023-06-09,https://i.scdn.co/image/ab67616d0000b273dc81b13c291250a674f34a11,https://i.scdn.co/image/ab6761610000e5eb0c3ee7e011f30485529b5a49
41,spotify:track:0GAHNwEb8l7yt1ogGdDPkF,KUUMAA,Tuhoaisti,Universal Music Oy,187471,5,15,FIN,2024-07-04,0GAHNwEb8l7yt1ogGdDPkF,48,179253,False,finnish pop,2024-04-18,https://i.scdn.co/image/ab67616d0000b273691167cb7802f76195863c77,https://i.scdn.co/image/ab6761610000e5ebf3b5e1b7a37b713b4eb72db9
42,spotify:track:698RPeb6Y12F89u1u5VRWH,"AHTI, Averagekidluke",Kissa (feat. Averagekidluke),WM Finland,182865,4,17,FIN,2024-07-04,698RPeb6Y12F89u1u5VRWH,45,165583,False,finnish hip hop,2024-03-08,https://i.scdn.co/image/ab67616d0000b273fbaf2efdeafa3221a8d55998,https://i.scdn.co/image/ab6761610000e5ebe88f7559545213676e30e5fb
43,spotify:track:1pJbvYH5FiR8FVY8Hpx9XX,Ikuinenkesä,Neiti Kesäheinä,Universal Music Oy,180020,29,161,FIN,2024-07-04,1pJbvYH5FiR8FVY8Hpx9XX,45,217223,False,finnish pop,2017-08-18,https://i.scdn.co/image/ab67616d0000b27380bfd320d8f5effccc738cef,https://i.scdn.co/image/ab6761610000e5ebf13df1e18a419293bf2b6e78
44,spotify:track:3UJLagt67XWKaEZbePUS88,Mirella,Sua sattuu,Universal Music Oy,179618,7,37,FIN,2024-07-04,3UJLagt67XWKaEZbePUS88,45,183814,False,finnish pop,2023-10-19,https://i.scdn.co/image/ab67616d0000b273fe0d57ba3f8771c394032600,https://i.scdn.co/image/ab6761610000e5ebe3cbb1367839f74fab0a7b23
45,spotify:track:0Z0Y0HYw1LyhPh6JHUn8iz,AHTI,Taustapeili,WM Finland,177357,12,5,FIN,2024-07-04,0Z0Y0HYw1LyhPh6JHUn8iz,38,183995,False,finnish hip hop,2024-05-31,https://i.scdn.co/image/ab67616d0000b27340346004c48d57e8be4739c6,https://i.scdn.co/image/ab6761610000e5ebe88f7559545213676e30e5fb
46,spotify:track:480mO1deUri2RsSSbTfye6,"Benjamin, BESS",Paremmin ku kukaan muu,WM Finland,175443,12,20,FIN,2024-07-04,480mO1deUri2RsSSbTfye6,50,177381,True,finnish pop,2024-02-16,https://i.scdn.co/image/ab67616d0000b273e2fc0f2b06e81b669ba2f9fd,https://i.scdn.co/image/ab6761610000e5eb7185b4a6b909e314b22fca3e
47,spotify:track:1NwbEj6H1dRsgPcd7CKJNa,"Jore & Zpoppa, TUULI",Heikkouteni (feat. TUULI),WM Finland,174212,1,18,FIN,2024-07-04,1NwbEj6H1dRsgPcd7CKJNa,53,183482,True,finnish hip hop,2024-03-01,https://i.scdn.co/image/ab67616d0000b273616051b8d2540f81ee9ab43e,https://i.scdn.co/image/ab6761610000e5ebac0d5990a2cbc0abc643be39
48,spotify:track:7z3PblAN3dH1JMewiRydkZ,The Kid LAROI,GIRLS,Columbia,163124,48,1,FIN,2024-07-04,7z3PblAN3dH1JMewiRydkZ,69,152979,True,,2024-06-28,https://i.scdn.co/image/ab67616d0000b273c8af7237bb25ad59488944c1,https://i.scdn.co/image/ab6761610000e5ebebf5c408f4d003817161e061
49,spotify:track:643oAKTJRrWg6sd7Npc0Qk,"BEHM, Olavi Uusivirta",Viimeinen tanssi,WM Finland,159634,2,58,FIN,2024-07-04,643oAKTJRrWg6sd7Npc0Qk,53,222439,False,finnish pop,2023-09-22,https://i.scdn.co/image/ab67616d0000b273ba986d6d8896af1e80060b74,https://i.scdn.co/image/ab6761610000e5eb220b8896a1f903d9664c74dd
50,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,153665,50,11,FIN,2024-07-04,0WbMK4wrZ1wFSty9F7FCgu,92,218423,False,,2024-04-05,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7,https://i.scdn.co/image/ab6761610000e5ebcde5a0d57c1b79de5fce6bee
1,spotify:track:0hua7obC2aRxJdPkSoFKEu,"Mirella, Lauri Haav",Luotathan,Universal Music Oy,968974,1,4,FIN,2024-06-27,0hua7obC2aRxJdPkSoFKEu,54,200536,False,finnish pop,2024-05-30,https://i.scdn.co/image/ab67616d0000b2732f05d479318368e4e9571b93,https://i.scdn.co/image/ab6761610000e5ebe3cbb1367839f74fab0a7b23
2,spotify:track:2lwbCSDiToiRgz0W79aW3D,"Portion Boys, Kake Randelin",Juhannusyö,Sony Music Entertainment Finland,854772,2,3,FIN,2024-06-27,2lwbCSDiToiRgz0W79aW3D,49,195546,False,finnish pop,2024-06-07,https://i.scdn.co/image/ab67616d0000b27377761ed4e440155ea4b5fc6c,https://i.scdn.co/image/ab6761610000e5ebdbb426d9a5456187df37577b
3,spotify:track:6Y7TST1IwwlQqGGpmQjfEO,"Robin Packalen, Tupe.",Häitä pidelly,Universal Music Oy,788446,2,4,FIN,2024-06-27,6Y7TST1IwwlQqGGpmQjfEO,51,182746,False,finnish pop,2024-05-30,https://i.scdn.co/image/ab67616d0000b2735eb45e0981f0984697b8ee73,https://i.scdn.co/image/ab6761610000e5ebc2d3b9a95b74f269629eb3bb
4,spotify:track:31lZDgdGLl7bzGcVqtuWdr,"Costi, Juuna Chill",Vaisto (feat. Juuna Chill),PLAYMAKER,744011,3,2,FIN,2024-06-27,31lZDgdGLl7bzGcVqtuWdr,57,145105,False,finnish hip hop,2024-06-14,https://i.scdn.co/image/ab67616d0000b273e31649c1f13b34d4de18088a,https://i.scdn.co/image/ab6761610000e5eb4c6761128259f35e48263582
5,spotify:track:7gHubaWZNQNvLieogqkVmA,"OLGA, Isac Elliot",Stadi (Alicia),PME Records,634739,4,2,FIN,2024-06-27,7gHubaWZNQNvLieogqkVmA,54,142584,False,finnish hip hop,2024-06-14,https://i.scdn.co/image/ab67616d0000b27373a78c5d24b7e635e8d4f370,https://i.scdn.co/image/ab6761610000e5ebaedc83523fb9f61d1bbec122
