rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
27,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,Darkroom/Interscope Records,53032,3,36,SAU,2025-01-23,7BRD7x5pt8Lqa1eGYC4dzj,87,303440,False,,2024-05-17,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da
28,spotify:track:1L7yofHfIa5UczlW0pF52d,فيلگس fM .,"طربيات تركيه , مجنون بيك ياعمري , ياحبي اشكم اشكم .",7546067 Records DK,52233,14,5,SAU,2025-01-23,1L7yofHfIa5UczlW0pF52d,49,222622,False,khaleeji,2024-12-15,https://i.scdn.co/image/ab67616d0000b27394884f7107355f5c762f00ab,https://i.scdn.co/image/ab67616d0000b27394884f7107355f5c762f00ab
29,spotify:track:4QlbWOnT3ZoR2mTsyg362u,Aws Al Saber,شلون بية,Aws Al Saber,51913,18,69,SAU,2025-01-23,4QlbWOnT3ZoR2mTsyg362u,51,360055,False,khaleeji,2022-01-25,https://i.scdn.co/image/ab67616d0000b27395813b722aa2fa5ff9dc32ef,https://i.scdn.co/image/ab67616d0000b27395813b722aa2fa5ff9dc32ef
30,spotify:track:7G7mSV4BebkoHWwKTDvXu9,"V, Park Hyo Shin",Winter Ahead (with PARK HYO SHIN),BIGHIT MUSIC,50683,5,8,SAU,2025-01-23,7G7mSV4BebkoHWwKTDvXu9,86,234895,False,k-pop,2024-11-29,https://i.scdn.co/image/ab67616d0000b27316ba2a3622bd0d0d985e3234,https://i.scdn.co/image/ab6761610000e5eb8e7d00d3aae87cf8fc6946e2
31,spotify:track:6RodD6CVu4mHQRrQJD8XhP,Tayseer Al Safeer,هذا دمعك,Al Hannen,49770,24,86,SAU,2025-01-23,6RodD6CVu4mHQRrQJD8XhP,50,291657,False,khaleeji,2013-12-28,https://i.scdn.co/image/ab67616d0000b273624262e72f24b331c58f1abf,https://i.scdn.co/image/ab6761610000e5eb84e403b9b8edc2d69b0bbb14
32,spotify:track:3p4hRhMcb6ch8OLtATMaLw,Cigarettes After Sex,Cry,Partisan Records,49512,15,136,SAU,2025-01-23,3p4hRhMcb6ch8OLtATMaLw,85,256799,False,dream pop,2019-10-25,https://i.scdn.co/image/ab67616d0000b273fd275af89cec73d6287f9cbf,https://i.scdn.co/image/ab6761610000e5eb0e871e0389b9722cc12a4118
33,spotify:track:0aB0v4027ukVziUGwVGYpG,"Kendrick Lamar, Lefty Gunplay",tv off (feat. lefty gunplay),"pgLang, under exclusive license to Interscope Records",49338,11,9,SAU,2025-01-23,0aB0v4027ukVziUGwVGYpG,91,220690,True,hip hop,2024-11-22,https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918
34,spotify:track:15mtirqNB6IF1owL0WkIUg,Kstr,حبيبي راح مسرع,MusicDiffusion,48556,12,27,SAU,2025-01-23,15mtirqNB6IF1owL0WkIUg,49,256743,False,khaleeji,2024-01-26,https://i.scdn.co/image/ab67616d0000b27387473c55d3fd57c7023d7a89,https://i.scdn.co/image/ab67616d0000b27387473c55d3fd57c7023d7a89
35,spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"Kendrick Lamar, SZA",luther (with sza),"pgLang, under exclusive license to Interscope Records",48380,12,9,SAU,2025-01-23,2CGNAOSuO1MEFCbBRgUzjd,88,177598,False,hip hop,2024-11-21,https://i.scdn.co/image/ab67616d0000b27309d6ed214f03fbb663e46531,https://i.scdn.co/image/ab6761610000e5eb39ba6dcd4355c03de0b50918
36,spotify:track:3wPPWcVuinAU7dXcJXtCID,"Naughty Boy, Sam Smith",La La La,Virgin Records Ltd,47989,36,4,SAU,2025-01-23,3wPPWcVuinAU7dXcJXtCID,82,222200,False,,2013-01-01,https://i.scdn.co/image/ab67616d0000b273fafb4022c8ca1c4498e10b19,https://i.scdn.co/image/ab6761610000e5eba19c2ed6473d34ac24bd4093
37,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,Don Toliver,No Pole,Cactus Jack / Atlantic,47522,33,13,SAU,2025-01-23,0eaVIYo2zeOaGJeqZ5TwYz,87,187613,True,,2023-02-28,https://i.scdn.co/image/ab67616d0000b273f5e27c2aa0b110c2b6611577,https://i.scdn.co/image/ab6761610000e5eb62d52993e245cb161f89b01c
38,spotify:track:3MyX3ndru7RTKvLkMZJJeJ,Sabah Mahmod,ميت اني,Al Haneen,47316,24,36,SAU,2025-01-23,3MyX3ndru7RTKvLkMZJJeJ,49,246021,False,khaleeji,2014-03-03,https://i.scdn.co/image/ab67616d0000b273ff0d12ba4a289e44c5af0072,https://i.scdn.co/image/ab67616d0000b273ff0d12ba4a289e44c5af0072
39,spotify:track:5EcG8eMMlwkHRVa4aTR1qd,Rihanna,Breakin' Dishes,Def Jam Recordings,46473,39,10,SAU,2025-01-23,5EcG8eMMlwkHRVa4aTR1qd,73,200573,False,,2007-01-01,https://i.scdn.co/image/ab67616d0000b273b9ff0a5f40d3406aed5e5e3b,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789
40,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,46054,4,138,SAU,2025-01-23,5XeFesFbtLpXzIVDNQP22n,90,183956,False,indie,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f
41,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,45685,1,80,SAU,2025-01-23,2HRgqmZQC0MC7GeNuDIXHN,84,183550,True,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
42,spotify:track:7IVstMaDl2HaByG8JmR2yr,TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),Tribal Trap,45015,42,8,SAU,2025-01-23,7IVstMaDl2HaByG8JmR2yr,77,96254,False,phonk,2024-10-14,https://i.scdn.co/image/ab67616d0000b273dd9b9fd2bd3c15ab76c0774e,https://i.scdn.co/image/ab6761610000e5ebfbaa13db694fc9bd62bbeb3f
