rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
40,spotify:track:6oz1L5jcqZWYuId7nxvIan,Shubh,Still Rollin,SHUBH,1877907,4,40,IND,2024-02-22,6oz1L5jcqZWYuId7nxvIan,69,174730,False,punjabi hip hop,2023-05-19,https://i.scdn.co/image/ab67616d0000b2731a8c4618eda885a406958dd0,https://i.scdn.co/image/ab6761610000e5eb4490e20daec093c04ede38c6
41,spotify:track:0rMeOAvbQZ2RTG4B6L1M4p,Darshan Raval,Asal Mein,Indie Music Label,1875647,21,143,IND,2024-02-22,0rMeOAvbQZ2RTG4B6L1M4p,72,224240,False,gujarati garba,2020-02-18,https://i.scdn.co/image/ab67616d0000b2736597f07e711333210fa77b1c,https://i.scdn.co/image/ab6761610000e5eba80a803733f6a070e8f873fb
42,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,Aditya A,Chaand Baaliyan,Sony Music Entertainment India Pvt. Ltd.,1874539,2,105,IND,2024-02-22,0snQrp1VaY5Pj1YIHRJpRJ,69,103264,False,indian indie,2020-03-28,https://i.scdn.co/image/ab67616d0000b273ec4ecaa0fcf68c0966f21514,https://i.scdn.co/image/ab6761610000e5eb248427cd12fd11d717777e3b
43,spotify:track:72vuBPMhwFNlSYpTSf6fVD,"Diljit Dosanjh, Sia, Greg Kurstin",Hass Hass,Warner Music India,1870002,5,17,IND,2024-02-22,72vuBPMhwFNlSYpTSf6fVD,72,153016,False,bhangra,2023-10-26,https://i.scdn.co/image/ab67616d0000b27374a99276badeec2675a9eaec,https://i.scdn.co/image/ab6761610000e5ebfc043bea91ac91c222d235c9
44,spotify:track:2FCXQHugkoHE1K3tiDu8pu,"Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")",T-Series,1869263,4,247,IND,2024-02-22,2FCXQHugkoHE1K3tiDu8pu,70,341054,False,bollywood,2017-06-07,https://i.scdn.co/image/ab67616d0000b2737569cbe3695608074d9fd389,https://i.scdn.co/image/ab6761610000e5eb935b2dd507212bd72a71d7f9
45,spotify:track:4wIWWEhbdgKAxhR68eE0Ye,"Arijit Singh, Chinmayi","Mast Magan (From ""2 States"")",T-Series,1853811,45,157,IND,2024-02-22,4wIWWEhbdgKAxhR68eE0Ye,68,280161,False,hindi pop,2019-05-22,https://i.scdn.co/image/ab67616d0000b273614a583a490e23b29821b2ed,https://i.scdn.co/image/ab6761610000e5eb5ba2d75eb08a2d672f9b69b7
46,spotify:track:1kTEGyqUJFgstwdgJFLqz1,"Akashdeep Sengupta, Laqshay Kapoor, Kausar Munir, Suvarna Tiwari","Dil Se Dil Tak (From ""Bawaal"")",T-Series,1853532,46,3,IND,2024-02-22,1kTEGyqUJFgstwdgJFLqz1,70,301035,False,hindi pop,2023-07-14,https://i.scdn.co/image/ab67616d0000b273bdbfa224f9c1f5c657c4250e,https://i.scdn.co/image/ab6761610000e5eb6897b0c9774c1dbeaa2660b0
47,spotify:track:6H7fLdt0AeWpuxUKXuXWrx,Hariharan,Shree Hanuman Chalisa,T-Series,1841392,39,80,IND,2024-02-22,6H7fLdt0AeWpuxUKXuXWrx,71,586075,False,bhajan,1992-01-01,https://i.scdn.co/image/ab67616d0000b2736d9a2050e82ce05424dca5aa,https://i.scdn.co/image/ab6761610000e5eb9042ffa2a66773410eca8870
48,spotify:track:7eQl3Yqv35ioqUfveKHitE,"Pritam, Mohit Chauhan, Irshad Kamil",Tum Se Hi,T-Series,1820140,27,205,IND,2024-02-22,7eQl3Yqv35ioqUfveKHitE,76,321225,False,bollywood,2007-09-21,https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7,https://i.scdn.co/image/ab6761610000e5ebcb6926f44f620555ba444fca
49,spotify:track:2Fv2injs4qAm8mJBGaxVKU,"Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",T-Series,1805715,2,247,IND,2024-02-22,2Fv2injs4qAm8mJBGaxVKU,77,284779,False,hindi pop,2019-05-31,https://i.scdn.co/image/ab67616d0000b273ba03ff79dad25f7c3542382f,https://i.scdn.co/image/ab6761610000e5eb5ba2d75eb08a2d672f9b69b7
