rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
50,spotify:track:4FMz2RFrbDGzJO7K4D0vS3,back number,HAPPY BIRTHDAY,Universal Music LLC,831258,26,185,JPN,2024-04-25,4FMz2RFrbDGzJO7K4D0vS3,70,258333,False,j-pop,2019-03-27,https://i.scdn.co/image/ab67616d0000b273ce51ffc5c742ed217779cb9d,https://i.scdn.co/image/ab6761610000e5eb561bf1e63b7fe992f5ed0cf8
1,spotify:track:0kdqcbwei4MDWFEX5f33yG,Creepy Nuts,Bling-Bang-Bang-Born,Sony Music Labels Inc.,3737069,1,15,JPN,2024-04-18,0kdqcbwei4MDWFEX5f33yG,79,168135,False,anime,2024-01-07,https://i.scdn.co/image/ab67616d0000b2733f6de9c0ca2148edf20daa6b,https://i.scdn.co/image/ab6761610000e5eb71c03bb9c1fe71f40a5fe1dc
2,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,2915110,2,4,JPN,2024-04-18,1aKvZDoLGkNMxoRYgkckZG,82,160688,False,k-pop,2024-03-25,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c,https://i.scdn.co/image/ab6761610000e5eb32863b8dca4574c09e4b9295
3,spotify:track:4dmruTsdHIOjfOIeaFitXK,Omoinotake,幾億光年,Sony Music Labels Inc.,2773456,2,12,JPN,2024-04-18,4dmruTsdHIOjfOIeaFitXK,72,276918,False,j-pop,2024-01-24,https://i.scdn.co/image/ab67616d0000b2738b7a8c1322028d45a8355f7a,https://i.scdn.co/image/ab6761610000e5eb71a68409020272df7d3197cd
4,spotify:track:3jNwPOqdPvQIr5dRT0hzgY,Vaundy,タイムパラドックス,SDR Inc.,2266230,3,15,JPN,2024-04-18,3jNwPOqdPvQIr5dRT0hzgY,70,226557,False,j-pop,2024-01-07,https://i.scdn.co/image/ab67616d0000b2735855cef3bb373a81316c2820,https://i.scdn.co/image/ab6761610000e5ebb6e409f6c3d8b08a2f52072e
5,spotify:track:6jRyCWUAnRVir3OK4jSZvV,Kenshi Yonezu,さよーならまたいつか！- Sayonara,Sony Music Labels Inc.,2145308,5,2,JPN,2024-04-18,6jRyCWUAnRVir3OK4jSZvV,63,201251,False,j-pop,2024-04-08,https://i.scdn.co/image/ab67616d0000b27309f54b6f1b6fd9675e2a079a,https://i.scdn.co/image/ab6761610000e5eb9abf89574f39f5ed424b968c
6,spotify:track:78W4mTLIh4qoLu92W4IQhO,Mrs. GREEN APPLE,ライラック,Universal Music LLC,2073707,6,1,JPN,2024-04-18,78W4mTLIh4qoLu92W4IQhO,79,288200,False,j-pop,2024-04-11,https://i.scdn.co/image/ab67616d0000b2732dad118eff6a430b28a457bd,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
7,spotify:track:5glPFBAuA1C85tBcVWVzvO,Fujii Kaze,Michi Teyu Ku (Overflowing),Universal Music LLC,1956995,3,5,JPN,2024-04-18,5glPFBAuA1C85tBcVWVzvO,70,310997,False,j-pop,2024-03-14,https://i.scdn.co/image/ab67616d0000b273e14db96c6e4aff1d7549bb5c,https://i.scdn.co/image/ab6761610000e5ebc5a3e6e9027505f5cba5fdbc
8,spotify:track:2cxcqKwQtfKq7giphxjzOu,tuki.,晩餐歌,月面着陸計画,1859391,2,29,JPN,2024-04-18,2cxcqKwQtfKq7giphxjzOu,70,215853,False,j-pop,2023-09-29,https://i.scdn.co/image/ab67616d0000b27355e029fef14405c5d536453b,https://i.scdn.co/image/ab6761610000e5eb8f46c09be6b50e67ecfbcbb7
9,spotify:track:1hAloWiinXLPQUJxrJReb1,YOASOBI,アイドル,YOASOBI,1637098,1,54,JPN,2024-04-18,1hAloWiinXLPQUJxrJReb1,70,211733,False,j-pop,2023-10-04,https://i.scdn.co/image/ab67616d0000b273f3527c2e1ffc2e99bb6a072e,https://i.scdn.co/image/ab6761610000e5ebbfdd8a29d0c6bc6950055234
10,spotify:track:0teqQ0PYqVDyyXJuPOyMhu,Mrs. GREEN APPLE,ケセラセラ,Universal Music LLC,1622709,3,52,JPN,2024-04-18,0teqQ0PYqVDyyXJuPOyMhu,74,272226,False,j-pop,2023-07-04,https://i.scdn.co/image/ab67616d0000b273d482c602732da71e7cdf04c3,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
11,spotify:track:7dTW21YAJxnAOiUh7Rtu9S,Vaundy,Kaiju no Hanauta,SDR Inc.,1510580,1,177,JPN,2024-04-18,7dTW21YAJxnAOiUh7Rtu9S,73,224804,False,j-pop,2020-05-27,https://i.scdn.co/image/ab67616d0000b273292ec8115884b7533905dd1a,https://i.scdn.co/image/ab6761610000e5ebb6e409f6c3d8b08a2f52072e
12,spotify:track:38Ypb7FJIGVovqqQO2Yu5S,Creepy Nuts,二度寝 - Nidone,Sony Music Labels Inc.,1509931,9,11,JPN,2024-04-18,38Ypb7FJIGVovqqQO2Yu5S,63,207187,False,anime,2024-01-27,https://i.scdn.co/image/ab67616d0000b273b1ddd0574900c7a65a032fe1,https://i.scdn.co/image/ab6761610000e5eb71c03bb9c1fe71f40a5fe1dc
13,spotify:track:6M6ZNRplLNspFEn6Ab3mOv,SPYAIR,オレンジ,Sony Music Labels Inc.,1484959,6,9,JPN,2024-04-18,6M6ZNRplLNspFEn6Ab3mOv,65,235200,False,anime,2024-02-14,https://i.scdn.co/image/ab67616d0000b273189e1380087532b491b94337,https://i.scdn.co/image/ab6761610000e5eb05f666b46dfb8a7a37390283
14,spotify:track:5LkmpgQYtwHtuvASgnLBe1,Mrs. GREEN APPLE,ダンスホール,UME - Global Clearing House,1484744,2,99,JPN,2024-04-18,5LkmpgQYtwHtuvASgnLBe1,47,203149,False,j-pop,2023-12-01,https://i.scdn.co/image/ab67616d0000b273602183cdf7a9c548c722272d,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
15,spotify:track:5eY7692tmgHB9dbmq6wa2M,Yorushika,晴る,Universal Music LLC,1442010,8,15,JPN,2024-04-18,5eY7692tmgHB9dbmq6wa2M,70,270705,False,j-pop,2024-01-05,https://i.scdn.co/image/ab67616d0000b2735e763f5fcb87919a7ae96f8b,https://i.scdn.co/image/ab6761610000e5ebe62cff9c6018ae5616b01eab
16,spotify:track:096KHkONhQm4MQNH35mU22,友成空,鬼ノ宴,cutting edge,1434508,7,12,JPN,2024-04-18,096KHkONhQm4MQNH35mU22,63,175998,False,j-pop,2024-01-10,https://i.scdn.co/image/ab67616d0000b273ae11dedc17dfaca9d079f458,https://i.scdn.co/image/ab6761610000e5eb84f78392b9521632867d0136
17,spotify:track:0ShUHmWaz48KgyjaOG7Tpv,Hoshimachi Suisei,ビビデバ,cover corp.,1329992,16,3,JPN,2024-04-18,0ShUHmWaz48KgyjaOG7Tpv,11,165000,False,j-pop,2024-03-23,https://i.scdn.co/image/ab67616d0000b273f74ff9ad8ca4e0a1d5044418,https://i.scdn.co/image/ab6761610000e5ebde6b03e1ce3f4d3427e8cdf9
18,spotify:track:3wJHCry960drNlAUGrJLmz,Yorushika,ただ君に晴れ,U&R records,1310134,12,260,JPN,2024-04-18,3wJHCry960drNlAUGrJLmz,72,198971,False,j-pop,2018-05-09,https://i.scdn.co/image/ab67616d0000b27328b535c92629e3c8d20ec242,https://i.scdn.co/image/ab6761610000e5ebe62cff9c6018ae5616b01eab
19,spotify:track:170XOP1T4MvY9TLTgPw07D,Mrs. GREEN APPLE,Magic,Universal Music LLC,1292509,4,45,JPN,2024-04-18,170XOP1T4MvY9TLTgPw07D,72,263106,False,j-pop,2023-07-04,https://i.scdn.co/image/ab67616d0000b273d482c602732da71e7cdf04c3,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
20,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,1290446,1,40,JPN,2024-04-18,2HRgqmZQC0MC7GeNuDIXHN,84,183550,True,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
21,spotify:track:01vIbnKIo9QDYeqSc7ecoi,aiko,mutual love,PONY CANYON INC.,1253059,21,1,JPN,2024-04-18,01vIbnKIo9QDYeqSc7ecoi,57,260903,False,j-pop,2024-04-12,https://i.scdn.co/image/ab67616d0000b273031056782c24336ad32611b8,https://i.scdn.co/image/ab6761610000e5eb83b78898738e71f15b8f7063
22,spotify:track:3YML5IHoqWbw9c9vJJvrvM,Mrs. GREEN APPLE,Soranji,Universal Music LLC,1188824,11,78,JPN,2024-04-18,3YML5IHoqWbw9c9vJJvrvM,72,343253,False,j-pop,2023-07-04,https://i.scdn.co/image/ab67616d0000b273d482c602732da71e7cdf04c3,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
23,spotify:track:7sditHCsoFw3nHnjFv1BHV,Mrs. GREEN APPLE,ナハトムジーク,Universal Music LLC,1187524,4,14,JPN,2024-04-18,7sditHCsoFw3nHnjFv1BHV,67,262984,False,j-pop,2024-01-16,https://i.scdn.co/image/ab67616d0000b273fa4883b48bca09df940e982d,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
24,spotify:track:0YTM7bCx451c6LQbkddy4Q,YOASOBI,勇者,YOASOBI,1164537,5,29,JPN,2024-04-18,0YTM7bCx451c6LQbkddy4Q,67,194266,False,j-pop,2023-10-04,https://i.scdn.co/image/ab67616d0000b273f3527c2e1ffc2e99bb6a072e,https://i.scdn.co/image/ab6761610000e5ebbfdd8a29d0c6bc6950055234
25,spotify:track:6nIoYpfSvie3Ln46dyi8FC,back number,冬と春,Universal Music LLC,1151432,7,13,JPN,2024-04-18,6nIoYpfSvie3Ln46dyi8FC,65,256786,False,j-pop,2024-01-24,https://i.scdn.co/image/ab67616d0000b2733c04a13810ce00e76513409a,https://i.scdn.co/image/ab6761610000e5eb561bf1e63b7fe992f5ed0cf8
26,spotify:track:18mkDTCwDfZyTJNYieHxhQ,Number_i,GOAT,TOBE MUSIC,1149437,5,16,JPN,2024-04-18,18mkDTCwDfZyTJNYieHxhQ,61,157200,False,j-pop,2024-01-01,https://i.scdn.co/image/ab67616d0000b273087108be1676e8fd1ce3b730,https://i.scdn.co/image/ab6761610000e5eb2cd6592d8ca48ff81b152c9c
27,spotify:track:5BC6kr6etk2Y9J62AyI4i3,Mrs. GREEN APPLE,青と夏,Universal Music LLC,1147080,6,301,JPN,2024-04-18,5BC6kr6etk2Y9J62AyI4i3,73,270026,False,j-pop,2019-10-01,https://i.scdn.co/image/ab67616d0000b27381f55cd879e9480e3ed313df,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
28,spotify:track:7o0TPSw494RG2Q4iWmd1v6,Ado,唱,UME - Global Clearing House,1146664,1,32,JPN,2024-04-18,7o0TPSw494RG2Q4iWmd1v6,68,192653,False,j-pop,2024-02-06,https://i.scdn.co/image/ab67616d0000b2731b1310c35fad57bc85027f19,https://i.scdn.co/image/ab6761610000e5ebbcb1c184c322688f10cdce7a
29,spotify:track:0OeTb9sIQTNq313HQHv9TM,Mrs. GREEN APPLE,春愁,UME - Global Clearing House,1137445,16,211,JPN,2024-04-18,0OeTb9sIQTNq313HQHv9TM,36,183800,False,j-pop,2023-12-01,https://i.scdn.co/image/ab67616d0000b273602183cdf7a9c548c722272d,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
30,spotify:track:1H3qOzheTPhE7aVvJOWfvA,SPITZ,美しい鰭,Universal Music LLC,1114277,2,54,JPN,2024-04-18,1H3qOzheTPhE7aVvJOWfvA,65,211920,False,j-pop,2023-05-17,https://i.scdn.co/image/ab67616d0000b273622ca4b0159cc73e9c7c1c57,https://i.scdn.co/image/ab6761610000e5eba8bc41f8cf0e533c951fe4ad
31,spotify:track:2O4Bb2WCkjlTPO827OnBMI,LE SSERAFIM,EASY,SOURCE MUSIC,1084166,19,9,JPN,2024-04-18,2O4Bb2WCkjlTPO827OnBMI,75,164545,False,k-pop,2024-02-19,https://i.scdn.co/image/ab67616d0000b273110f5426b8c149e80804912a,https://i.scdn.co/image/ab6761610000e5ebd7d7064b17d00c6f8755eae6
32,spotify:track:0GWNtMohuYUEHVZ40tcnHF,King Gnu,SPECIALZ,Sony Music Labels Inc.,1057156,1,33,JPN,2024-04-18,0GWNtMohuYUEHVZ40tcnHF,71,238986,False,j-pop,2023-09-01,https://i.scdn.co/image/ab67616d0000b273ef96f1d50c9562c321ef207e,https://i.scdn.co/image/ab6761610000e5eba37245f3231e8c66116638e1
33,spotify:track:7M0dIdZWN1FDcveRdoOzbZ,Yuuri,ビリミリオン,Sony Music Labels Inc.,1040782,5,65,JPN,2024-04-18,7M0dIdZWN1FDcveRdoOzbZ,65,228760,False,j-pop,2023-03-29,https://i.scdn.co/image/ab67616d0000b273188327ac9022d86ad2dd6483,https://i.scdn.co/image/ab6761610000e5eb2f68be1a1a95221976c0fbba
34,spotify:track:0fXXfojTJEeJEF0p69qmo2,NiziU,SWEET NONFICTION,Sony Music Labels Inc.,1034770,34,5,JPN,2024-04-18,0fXXfojTJEeJEF0p69qmo2,58,199693,False,j-pop,2024-03-14,https://i.scdn.co/image/ab67616d0000b2734c9c4473c19e89568b85393b,https://i.scdn.co/image/ab6761610000e5eb08158dba0d7cc95161757a0b
35,spotify:track:74X2u8JMVooG2QbjRxXwR8,LE SSERAFIM,Perfect Night,SOURCE MUSIC,1033646,7,25,JPN,2024-04-18,74X2u8JMVooG2QbjRxXwR8,77,159080,False,k-pop,2023-10-27,https://i.scdn.co/image/ab67616d0000b2735e352f6eccf8cb96d0b247cc,https://i.scdn.co/image/ab6761610000e5ebd7d7064b17d00c6f8755eae6
36,spotify:track:3RvdkNMcSy71m0aT6UF9Uf,back number,水平線,Universal Music LLC,1027381,1,140,JPN,2024-04-18,3RvdkNMcSy71m0aT6UF9Uf,70,288013,False,j-pop,2023-01-17,https://i.scdn.co/image/ab67616d0000b273fd363d834b815375814ae78e,https://i.scdn.co/image/ab6761610000e5eb561bf1e63b7fe992f5ed0cf8
37,spotify:track:7Md0Rk4s9khBtVpSD03bWl,"Mrs. GREEN APPLE, Sonoko Inoue",点描の唄,UME - Global Clearing House,1011298,17,257,JPN,2024-04-18,7Md0Rk4s9khBtVpSD03bWl,41,307120,False,j-pop,2023-12-01,https://i.scdn.co/image/ab67616d0000b273602183cdf7a9c548c722272d,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
38,spotify:track:0JcI7OdALbpSFkyKoufRYs,Mrs. GREEN APPLE,ロマンチシズム,Universal Music LLC,987788,23,216,JPN,2024-04-18,0JcI7OdALbpSFkyKoufRYs,69,213613,False,j-pop,2019-10-01,https://i.scdn.co/image/ab67616d0000b27381f55cd879e9480e3ed313df,https://i.scdn.co/image/ab6761610000e5eb3745f83871d6016e5e9ce5d8
39,spotify:track:2EmkTBTh964LQen4Vz0svg,Ryokuoushoku Shakai,花になって - Be a flower,Sony Music Labels Inc.,986562,8,24,JPN,2024-04-18,2EmkTBTh964LQen4Vz0svg,68,199333,False,j-pop,2023-10-29,https://i.scdn.co/image/ab67616d0000b273429f3c0081fd674ba9365997,https://i.scdn.co/image/ab6761610000e5eb138c7129876e9cde33775ca3
