rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
16,spotify:track:2tA3NP12r4niSRhb9Y6AoY,Lim Young Woong,Polaroid,물고기뮤직,131944,10,66,KOR,2024-02-22,2tA3NP12r4niSRhb9Y6AoY,55,206400,False,k-ballad,2022-11-15,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
17,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,BIGHIT MUSIC,131742,3,28,KOR,2024-02-22,2N0SPREDYqILVEFSsWF5N5,76,182293,False,k-pop,2023-08-11,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035,https://i.scdn.co/image/ab6761610000e5eb8e7d00d3aae87cf8fc6946e2
18,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8,TAEYEON,To. X,SM Entertainment,122121,13,13,KOR,2024-02-22,2gyCwrOcC6JBoaJ8JGJ7T8,65,170386,False,k-pop,2023-11-27,https://i.scdn.co/image/ab67616d0000b273ed4dcfaf5f63938ecd6c4d59,https://i.scdn.co/image/ab6761610000e5ebb5d9ebbbbe3fff5a330b40c8
19,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,Lim Young Woong,If We Ever Meet Again,물고기뮤직,115917,5,94,KOR,2024-02-22,2RLdkXSaiQjRbey5pvP8Kt,55,274386,False,k-ballad,2022-05-02,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
20,spotify:track:3m5PgWSClkZ44vdFmPiqpq,"GroovyRoom, HUH YUNJIN, Crush","Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",H1GHR MUSIC RECORDS,104643,16,5,KOR,2024-02-22,3m5PgWSClkZ44vdFmPiqpq,55,179146,False,k-rap,2024-01-17,https://i.scdn.co/image/ab67616d0000b273ac0c2f69fceb64ff0abeb4b5,https://i.scdn.co/image/ab6761610000e5eb56046734e544f23b31ce1198
21,spotify:track:7M7d0e8Ue3Z7QieuZe72J9,RIIZE,Love 119,SM Entertainment/RCA Records,103337,10,7,KOR,2024-02-22,7M7d0e8Ue3Z7QieuZe72J9,51,173489,False,k-pop,2024-01-05,https://i.scdn.co/image/ab67616d0000b273bf6bbf06e9043fd0ce306d5a,https://i.scdn.co/image/ab6761610000e5eb1402fcb25db7c508972e172d
22,spotify:track:5Hfnps0jaWFpYg55WOPexG,Jimin,Alone,BIGHIT MUSIC,102273,6,48,KOR,2024-02-22,5Hfnps0jaWFpYg55WOPexG,62,211250,False,k-pop,2023-03-24,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
23,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,Jimin,Face-off,BIGHIT MUSIC,101534,5,48,KOR,2024-02-22,3OdIiWnYRHPYtC313Z0Bwy,61,229627,True,k-pop,2023-03-24,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d,https://i.scdn.co/image/ab6761610000e5ebcb08296cca5a2d197caabb79
24,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,97459,24,37,KOR,2024-02-22,1BxfuPKGuaTgP7aM0Bbdwr,88,178426,False,,2019-08-23,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676
25,spotify:track:2gkVEnpahpE3bQuvGuCpAV,Jung Kook,Yes or No,BIGHIT MUSIC,96604,7,16,KOR,2024-02-22,2gkVEnpahpE3bQuvGuCpAV,75,147557,False,k-pop,2023-11-03,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,https://i.scdn.co/image/ab6761610000e5eb40a7268dd742e5f63759b960
