rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
19,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,Universal Republic Records,43663,11,243,ARE,2024-03-07,7MXVkk9YMctZqd1Srtv4MB,87,230453,True,,2016-11-25,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae
20,spotify:track:1bjeWoagtHmUKputLVyDxQ,SZA,Saturn,Top Dawg Entertainment/RCA Records,43613,20,2,ARE,2024-03-07,1bjeWoagtHmUKputLVyDxQ,81,186191,False,r&b,2024-02-22,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07,https://i.scdn.co/image/ab6761610000e5ebfd0a9fb6c252a3ba44079acf
21,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,42743,4,27,ARE,2024-03-07,5mjYQaktjmjcMKcUIcqz4s,76,172964,False,,2023-09-01,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3,https://i.scdn.co/image/ab6761610000e5eb25bf11422d968a00ba2394f6
22,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,42055,17,91,ARE,2024-03-07,5XeFesFbtLpXzIVDNQP22n,90,183956,False,indie,2013-09-09,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f
23,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,Top Dawg Entertainment/RCA Records,41784,15,62,ARE,2024-03-07,4iZ4pt7kvcaH6Yo8UoZ4s2,87,201800,True,r&b,2022-12-09,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,https://i.scdn.co/image/ab6761610000e5ebfd0a9fb6c252a3ba44079acf
24,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,"Vishal Mishra, Raj Shekhar",Pehle Bhi Main,T-Series,40775,10,14,ARE,2024-03-07,7yDHHVKLbvDmVw1XXhDDIO,76,250158,False,hindi pop,2023-11-24,https://i.scdn.co/image/ab67616d0000b2735f3ede47954a93aa03efe5f9,https://i.scdn.co/image/ab6761610000e5ebfb13d10be20fdcb5a670f551
25,spotify:track:1zzejMGRYKP5XOa3FmzXfa,Sai Abhyankkar,"Katchi Sera - From ""Think Indie""",Think Music,40064,17,5,ARE,2024-03-07,1zzejMGRYKP5XOa3FmzXfa,70,181818,False,tamil indie,2024-01-22,https://i.scdn.co/image/ab67616d0000b27344781fed7555fc6764c3ee26,https://i.scdn.co/image/ab6761610000e5eb0a27dbc5eb270fd2e78b9cbb
26,spotify:track:04CyMEHliadfQWMUJb1w99,"¥$, Kanye West, Ty Dolla $ign",BURN,Ye,39892,19,4,ARE,2024-03-07,04CyMEHliadfQWMUJb1w99,11,111458,True,,2024-02-09,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76,https://i.scdn.co/image/ab6761610000e5ebf4e11052613eb67c380adaf8
27,spotify:track:6uTPdRrEDeH8Fyg5L5qmeU,Flo Milli,Never Lose Me,'94 Sounds/RCA Records,37470,14,8,ARE,2024-03-07,6uTPdRrEDeH8Fyg5L5qmeU,72,125901,True,,2023-11-30,https://i.scdn.co/image/ab67616d0000b2736a17369515a43d96fb18d193,https://i.scdn.co/image/ab6761610000e5eb2dd4342359c7b3aca2bca63c
28,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,Columbia,36834,1,60,ARE,2024-03-07,7DSAEUvxU8FajXtRloy8M0,86,200600,False,,2023-08-18,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5,https://i.scdn.co/image/ab6761610000e5ebe73dc6aa2598689da2e9476c
29,spotify:track:4OMJGnvZfDvsePyCwRGO7X,Dua Lipa,Houdini,Warner Records,36177,14,17,ARE,2024-03-07,4OMJGnvZfDvsePyCwRGO7X,43,185917,False,pop,2023-11-09,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af,https://i.scdn.co/image/ab6761610000e5eb0c68f6c95232e716f0abee8d
30,spotify:track:2lX53kXvYnvpV8Vqfe4S7s,"Aashir Wajahat, NAYEL, Nehaal Naseem",Sadqay,Sony Music Entertainment,35821,30,2,ARE,2024-03-07,2lX53kXvYnvpV8Vqfe4S7s,65,154455,False,hindi indie,2024-02-01,https://i.scdn.co/image/ab67616d0000b27393e133b508e8a5772b1a5504,https://i.scdn.co/image/ab6761610000e5eb98be6f9f99458df926a65296
31,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",Chaleya,T-Series,35810,1,30,ARE,2024-03-07,3xMHXmedL5Rvfxmiar9Ryv,69,200373,False,tamil pop,2023-09-05,https://i.scdn.co/image/ab67616d0000b273e452a6e11147f3e56aee6f5b,https://i.scdn.co/image/ab6761610000e5eb0f0be2054fe9594026a6b843
32,spotify:track:7gaA3wERFkFkgivjwbSvkG,Ariana Grande,"yes, and?",Republic Records,35673,2,8,ARE,2024-03-07,7gaA3wERFkFkgivjwbSvkG,74,214994,True,pop,2024-01-12,https://i.scdn.co/image/ab67616d0000b2736b0b6e20fdb1ee07de7e92d6,https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0
33,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,35613,1,31,ARE,2024-03-07,56y1jOTK0XSvJzVv9vHQBK,74,230480,True,,2023-09-20,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb,https://i.scdn.co/image/ab6761610000e5ebe94f88ff74ae4ddcab961f97
34,spotify:track:57wp7VFnV8X0pSVnYArGeJ,Bryson Tiller,Whatever She Wants,TrapSoul/RCA Records,35518,34,3,ARE,2024-03-07,57wp7VFnV8X0pSVnYArGeJ,77,161342,True,r&b,2024-02-13,https://i.scdn.co/image/ab67616d0000b2731aba7b448d35bd576ceac182,https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428
35,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,Taylor Swift,35355,6,91,ARE,2024-03-07,1dGr1c8CrMLDpV6mPbImSI,83,221306,False,,2019-08-23,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676
36,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,35174,6,128,ARE,2024-03-07,6I3mqTwhRpn34SLVafSH7G,82,153190,False,,2021-03-19,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36
