rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
27,spotify:track:3LQDUCmBfo12tYCbr6Acyr,Betrand Putra Onsu,Bila Memang Kamu,MOP Music/HITS Records,3433501,22,5,IDN,2025-01-30,3LQDUCmBfo12tYCbr6Acyr,75,231093,False,indonesian pop,2024-11-01,https://i.scdn.co/image/ab67616d0000b273d24ded8371ba75743a5a8f0a,https://i.scdn.co/image/ab6761610000e5ebe7b09c44aebd400d7c8f0a8f
28,spotify:track:4GUphFvzqaCHPDkS2VDn2I,Nyoman Paul,Tunggu Apa Lagi,PT. Universal Music Indonesia,3214817,7,18,IDN,2025-01-30,4GUphFvzqaCHPDkS2VDn2I,77,219352,False,indonesian pop,2024-09-05,https://i.scdn.co/image/ab67616d0000b273332c54557556b882c53206ef,https://i.scdn.co/image/ab6761610000e5ebda0f6c54b2c90e075a10b7e0
29,spotify:track:1mruWrUwAVe2XkksUQiaHK,"Virgoun, Audy",Selamat (Selamat Tinggal),dr.m,3193652,12,289,IDN,2025-01-30,1mruWrUwAVe2XkksUQiaHK,76,313670,False,indonesian pop,2019-06-17,https://i.scdn.co/image/ab67616d0000b2739df93f68b7a2e0f8d4eafbab,https://i.scdn.co/image/ab6761610000e5eba99ec2b3bd22a84739aac218
30,spotify:track:3y8RcMPYG22fRnrOi4oFJ1,Batas Senja,Nanti Kita Seperti Ini,Sintesa Pro,3168664,3,91,IDN,2025-01-30,3y8RcMPYG22fRnrOi4oFJ1,77,209647,False,indonesian indie,2022-09-27,https://i.scdn.co/image/ab67616d0000b273c6092bd9b2579479e5fa9891,https://i.scdn.co/image/ab6761610000e5eb4c259c9bc85186c2c3b89f84
31,spotify:track:25M9piWxSsq0xLcjQW5yz6,Mahalini,Bawa Dia Kembali,HITS Records,3110455,4,38,IDN,2025-01-30,25M9piWxSsq0xLcjQW5yz6,77,226773,False,indonesian pop,2023-01-23,https://i.scdn.co/image/ab67616d0000b2736f713eb92ebf7ca05a562542,https://i.scdn.co/image/ab6761610000e5eb78f6113f97f95c2823030a7b
32,spotify:track:6xeqCawPZngDVqw2W2aGaR,"Suara Kayu, Feby Putri",Kembali Pulang,WM Indonesia,2992529,11,103,IDN,2025-01-30,6xeqCawPZngDVqw2W2aGaR,76,207898,False,indonesian pop,2022-10-28,https://i.scdn.co/image/ab67616d0000b273eca409ddd639be75c4d998b9,https://i.scdn.co/image/ab6761610000e5ebd46883d6e4f535b2a917d436
33,spotify:track:5JJ6JB7fKygWoKAcBZKxNo,NDX A.K.A.,Tresno Tekan Mati New Version - Remastered 2023,NDX A.K.A.,2976020,33,5,IDN,2025-01-30,5JJ6JB7fKygWoKAcBZKxNo,74,271038,False,lagu jawa,2023-12-19,https://i.scdn.co/image/ab67616d0000b2732ee1eb0639993da351d3cd8f,https://i.scdn.co/image/ab6761610000e5eb8398c5a4735d08bc7b23206c
34,spotify:track:6zrnrcry6OHVFo3EDt6PYa,Nidji,Rahasia Hati,Musica Studio's,2958697,32,33,IDN,2025-01-30,6zrnrcry6OHVFo3EDt6PYa,72,250682,False,indonesian pop,2014-03-03,https://i.scdn.co/image/ab67616d0000b273801ab61ae6086d0381265658,https://i.scdn.co/image/ab6761610000e5ebd63cba90d27bdf26effba4c7
35,spotify:track:7J0isBrUxhIYZVdrBOOlIh,Hindia,Cincin,Sun Eater,2944422,11,81,IDN,2025-01-30,7J0isBrUxhIYZVdrBOOlIh,75,266330,False,indonesian indie,2023-07-07,https://i.scdn.co/image/ab67616d0000b273d58121433ea3e6c4822ac494,https://i.scdn.co/image/ab6761610000e5eba0f17d25ddff5777a6de51c0
36,spotify:track:2dIBMHByUGcNPzmYBJ6OAj,Hindia,Evaluasi,Sun Eater,2930930,1,168,IDN,2025-01-30,2dIBMHByUGcNPzmYBJ6OAj,76,194469,False,indonesian indie,2019-11-29,https://i.scdn.co/image/ab67616d0000b273d623688488865906052ef96b,https://i.scdn.co/image/ab6761610000e5eba0f17d25ddff5777a6de51c0
37,spotify:track:3aClK9EBpl7QeYEuOq1eMI,Hal,L,typeast record,2868107,8,144,IDN,2025-01-30,3aClK9EBpl7QeYEuOq1eMI,76,220851,False,indonesian indie,2018-08-23,https://i.scdn.co/image/ab67616d0000b2734e540197973e1e46eedc06c7,https://i.scdn.co/image/ab6761610000e5eb8bb201d0f1db30219c4ab3ee
38,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",2828314,29,11,IDN,2025-01-30,7ne4VBA60CxGM75vw0EYad,96,166300,True,,2024-10-18,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf,https://i.scdn.co/image/ab6761610000e5ebf6d51e6f5342d2d363220920
39,spotify:track:0qjuyXWrksQxIRntqz9ZJV,Yovie & Nuno,Tanpa Cinta,Sony Music Entertainment,2823324,39,119,IDN,2025-01-30,0qjuyXWrksQxIRntqz9ZJV,75,256386,False,indonesian pop,2014-04-14,https://i.scdn.co/image/ab67616d0000b2730b43cd27d3f8ab7e3b9069a8,https://i.scdn.co/image/ab6761610000e5ebd6da9160b31ec1bad6fc56ad
40,spotify:track:6Npkwd5gv61SR6QZbTyNf9,Juicy Luicy,Lampu Kuning,E-Motion Entertainment,2811941,16,30,IDN,2025-01-30,6Npkwd5gv61SR6QZbTyNf9,76,239416,False,indonesian pop,2024-06-28,https://i.scdn.co/image/ab67616d0000b273fadca79809c06f6afe7de0d9,https://i.scdn.co/image/ab6761610000e5eb8a7372e657292fbcbde93caf
41,spotify:track:6XKEElbr3cWmnUw6a5HRBV,Mahalini,Mati-Matian,HITS Records,2653288,2,44,IDN,2025-01-30,6XKEElbr3cWmnUw6a5HRBV,76,244137,False,indonesian pop,2024-03-29,https://i.scdn.co/image/ab67616d0000b273a053b3768be58a7117cc322b,https://i.scdn.co/image/ab6761610000e5eb78f6113f97f95c2823030a7b
