rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
2,spotify:track:52NFoPnzxOKPIcJIQ9mb5Q,Erika Vikman,ICH KOMME,WM Finland,826894,2,1,FIN,2025-01-23,52NFoPnzxOKPIcJIQ9mb5Q
3,spotify:track:0uBQFamFpphOS27wIXPeiT,VIIVI,Aina,WM Finland,564396,3,2,FIN,2025-01-23,0uBQFamFpphOS27wIXPeiT
4,spotify:track:56gErvTUBhx82XqEauET28,Nelli Matula,Hitaammin hautaan,Universal Music Oy,524633,2,2,FIN,2025-01-23,56gErvTUBhx82XqEauET28
5,spotify:track:17MJxFMzJkmy1f9m1ubTS3,costee,Sekaisin,WM Finland,456333,5,2,FIN,2025-01-23,17MJxFMzJkmy1f9m1ubTS3
6,spotify:track:6zLzNEyVqtyZoohE75maSy,Averagekidluke,Diva,WM Finland,420802,1,10,FIN,2025-01-23,6zLzNEyVqtyZoohE75maSy
7,spotify:track:7fdNCtxfZArtOZK3hLqqm3,Turisti,Taikuri,WM Finland,412962,1,18,FIN,2025-01-23,7fdNCtxfZArtOZK3hLqqm3
8,spotify:track:4xlcLdfBSMO56LEbhfbVtx,Goldielocks,Made Of,Sony Music Entertainment Finland,395719,8,2,FIN,2025-01-23,4xlcLdfBSMO56LEbhfbVtx
9,spotify:track:4d4jaU4L2WiA4m181RaaWG,"william, Isac Elliot",Anteeks,WM Finland,357656,2,8,FIN,2025-01-23,4d4jaU4L2WiA4m181RaaWG
10,spotify:track:62fvSFu3kdDzTd0z5LQcnX,JVG,"Tili tuli, tili meni",PME Records,325826,4,2,FIN,2025-01-23,62fvSFu3kdDzTd0z5LQcnX
11,spotify:track:2q94C1i58OxdqyApjWByeC,Costi,Willy Wonka Freestyle,PLAYMAKER,306026,11,1,FIN,2025-01-23,2q94C1i58OxdqyApjWByeC
12,spotify:track:3Pf2yQgJ1B8vKgPFd1oOXC,"Ares, Averagekidluke, Turisti",Iha miten vaa,WM Finland,300892,2,13,FIN,2025-01-23,3Pf2yQgJ1B8vKgPFd1oOXC
13,spotify:track:5A5sHRQoeJHzMULQGPLoOV,ibe,Marraskuu,Skorpioni,295839,1,12,FIN,2025-01-23,5A5sHRQoeJHzMULQGPLoOV
14,spotify:track:6Qysn1iEj418NwIx8K19RC,One Morning Left,Puppy,Arising Empire,295222,14,2,FIN,2025-01-23,6Qysn1iEj418NwIx8K19RC
15,spotify:track:7pas0lEEhW9FpmWkDJ260C,Bizi,Päivä joka meidät pilaa,PME Records,286143,15,1,FIN,2025-01-23,7pas0lEEhW9FpmWkDJ260C
16,spotify:track:2vLNQbj3xiNR342WoZXpln,NEEA RIVER,Nightmares,NEEA RIVER,285117,12,3,FIN,2025-01-23,2vLNQbj3xiNR342WoZXpln
17,spotify:track:4n6PzDyWGkjAVRl74aR8Pb,"Sliki, Turisti",Ne oli vääräs (feat. Turisti),Sony Music Entertainment Finland,283172,5,11,FIN,2025-01-23,4n6PzDyWGkjAVRl74aR8Pb
18,spotify:track:0M6h2AOJ6YjnkdGfeJEmuo,"Isaac Sene, Turisti",Ympyrää,SENE RECORDS,279850,4,9,FIN,2025-01-23,0M6h2AOJ6YjnkdGfeJEmuo
19,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,256552,11,23,FIN,2025-01-23,2plbrEY59IikOBgBGLjaoe
20,spotify:track:36lT6tdND08VVvv3HwbhZD,Mirella,Timanttei,Universal Music Oy,256255,1,55,FIN,2025-01-23,36lT6tdND08VVvv3HwbhZD
21,spotify:track:5tfW3t4zAZoeftsKQI0jD0,Mirella,Täs mä oon,Universal Music Oy,251300,2,12,FIN,2025-01-23,5tfW3t4zAZoeftsKQI0jD0
22,spotify:track:0msAT2TjdYnHHCkS2WajM4,"Isac Elliot, Miriam Bryant",Otan Kii,WM Finland,247678,3,22,FIN,2025-01-23,0msAT2TjdYnHHCkS2WajM4
23,spotify:track:3p7O1Dazd4PEcZsDl8EN0R,"koira, ibe, MELO",Jeesus,Skorpioni,232251,6,5,FIN,2025-01-23,3p7O1Dazd4PEcZsDl8EN0R
24,spotify:track:3gEmQZnsmDrttYiBM2WYdD,"Mirella, Lauri Haav",Luotathan,Universal Music Oy,230479,1,34,FIN,2025-01-23,3gEmQZnsmDrttYiBM2WYdD
25,spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"ROSÉ, Bruno Mars",APT.,Atlantic Records,227968,15,14,FIN,2025-01-23,4wJ5Qq0jBN4ajy7ouZIV1c
26,spotify:track:1fSck3p58YKlJVRPwOD7GR,Portion Boys,Näihin hommiin ei synnytä,Sony Music Entertainment Finland,209229,22,4,FIN,2025-01-23,1fSck3p58YKlJVRPwOD7GR
27,spotify:track:3kK8hgEtjb9tcBjIRv2674,"Karim B, TUULI",Miljoonii (feat. TUULI),Sony Music Entertainment Finland,209085,7,7,FIN,2025-01-23,3kK8hgEtjb9tcBjIRv2674
28,spotify:track:2262bWmqomIaJXwCRHr13j,Gigi Perez,Sailor Song,Gigi Perez PS/ Island,199862,9,23,FIN,2025-01-23,2262bWmqomIaJXwCRHr13j
29,spotify:track:5FDmZWWDKd875GWf7v6sOd,Averagekidluke,Trap Queen,WM Finland,199835,9,21,FIN,2025-01-23,5FDmZWWDKd875GWf7v6sOd
30,spotify:track:1hls6dgYL9TXFhZWPp6dlf,emma & matilda,Levoton tuhkimo,WM Finland,199108,16,5,FIN,2025-01-23,1hls6dgYL9TXFhZWPp6dlf
31,spotify:track:4CiCkXKT895ANPBhePPqIX,"Costi, Sexmane",Paletti (feat. Sexmane),PLAYMAKER,198117,4,3,FIN,2025-01-23,4CiCkXKT895ANPBhePPqIX
32,spotify:track:31lZDgdGLl7bzGcVqtuWdr,"Costi, Juuna Chill",Vaisto (feat. Juuna Chill),PLAYMAKER,194257,2,32,FIN,2025-01-23,31lZDgdGLl7bzGcVqtuWdr
33,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",183898,17,14,FIN,2025-01-23,7ne4VBA60CxGM75vw0EYad
34,spotify:track:1Es7AUAhQvapIcoh3qMKDL,"The Weeknd, Playboi Carti",Timeless (feat. Playboi Carti),XO / Republic Records,180077,12,17,FIN,2025-01-23,1Es7AUAhQvapIcoh3qMKDL
35,spotify:track:73kBsYMLlAQFcGym49f74g,"Turisti, Sexmane",Lightskinboy (feat. Sexmane),WM Finland,174408,6,35,FIN,2025-01-23,73kBsYMLlAQFcGym49f74g
36,spotify:track:47p94jgL5CekzREJnOp3M0,Mirella,Löytää mut,Universal Music Oy,174024,1,21,FIN,2025-01-23,47p94jgL5CekzREJnOp3M0
37,spotify:track:0Ekrxw3lGOi3upnMTH90VY,SHRTY,Sirkus,Universal Music Oy,173884,2,30,FIN,2025-01-23,0Ekrxw3lGOi3upnMTH90VY
38,spotify:track:71hoYrgo1nxzWp9hfhu0Fi,"Averagekidluke, Turisti",Vitun hyvin,WM Finland,173720,1,23,FIN,2025-01-23,71hoYrgo1nxzWp9hfhu0Fi
39,spotify:track:14wiEbecEf1jSWiflaxHvA,"Turisti, ibe",Kiireinen nainen (feat. ibe),WM Finland,170570,1,69,FIN,2025-01-23,14wiEbecEf1jSWiflaxHvA
40,spotify:track:2NAxJ9C0aUPsGTEwUfD8lN,Ares,Kokonainen,WM Finland,166713,24,26,FIN,2025-01-23,2NAxJ9C0aUPsGTEwUfD8lN
41,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,164521,36,5,FIN,2025-01-23,35ISBknsCeZQtq66xABI9g
42,spotify:track:4OUdNzrfhl2AVu0qTNUIkz,"AHTI, Isac Elliot",Sun luokse,WM Finland,163081,2,17,FIN,2025-01-23,4OUdNzrfhl2AVu0qTNUIkz
43,spotify:track:0SUcbn6qR8N07qb7QOIkN2,"Ege Zulu, BEHM",Tunnista tuntiin,PME Records,161055,1,51,FIN,2025-01-23,0SUcbn6qR8N07qb7QOIkN2
44,spotify:track:4SzyvEZEyXIYiIe4rpsxcO,Etta,Sata shottii,WM Finland,159684,2,14,FIN,2025-01-23,4SzyvEZEyXIYiIe4rpsxcO
45,spotify:track:492KK2E3cyWKthhZKBfEr4,SHRTY,Ainutlaatuinen,Universal Music Oy,159413,14,3,FIN,2025-01-23,492KK2E3cyWKthhZKBfEr4
46,spotify:track:1Pr2Fzp0UO1h7NrgCbCHGx,"Korelon, Sliki",WHITEBOY,Korelon,158637,18,32,FIN,2025-01-23,1Pr2Fzp0UO1h7NrgCbCHGx
47,spotify:track:4ZPgBmWL0HQ87T1E8dHoHk,Arttu Wiskari,Suuria tarinoita,WM Finland,153978,47,1,FIN,2025-01-23,4ZPgBmWL0HQ87T1E8dHoHk
48,spotify:track:30Ycic1p43sN4KlzK9MX4G,Dingo,Levoton Tuhkimo,WEA,143212,21,42,FIN,2025-01-23,30Ycic1p43sN4KlzK9MX4G
49,spotify:track:2PJOS3HOPn6wcT1gIiYN0y,Erika Vikman,Myynnissä,WM Finland,141111,34,16,FIN,2025-01-23,2PJOS3HOPn6wcT1gIiYN0y
50,spotify:track:6jRJ1RAvdNxC1TG03VRFVg,Averagekidluke,On / Off,WM Finland,140241,3,21,FIN,2025-01-23,6jRJ1RAvdNxC1TG03VRFVg
1,spotify:track:28kVaTdLsVqG1VRTbt8tG8,Ares,Menestys on paras tapa kostaa,WM Finland,1106722,1,2,FIN,2025-01-16,28kVaTdLsVqG1VRTbt8tG8
2,spotify:track:56gErvTUBhx82XqEauET28,Nelli Matula,Hitaammin hautaan,Universal Music Oy,594118,2,1,FIN,2025-01-16,56gErvTUBhx82XqEauET28
3,spotify:track:6zLzNEyVqtyZoohE75maSy,Averagekidluke,Diva,WM Finland,452967,1,9,FIN,2025-01-16,6zLzNEyVqtyZoohE75maSy
4,spotify:track:62fvSFu3kdDzTd0z5LQcnX,JVG,"Tili tuli, tili meni",PME Records,447203,4,1,FIN,2025-01-16,62fvSFu3kdDzTd0z5LQcnX
5,spotify:track:7fdNCtxfZArtOZK3hLqqm3,Turisti,Taikuri,WM Finland,427772,1,17,FIN,2025-01-16,7fdNCtxfZArtOZK3hLqqm3
6,spotify:track:4d4jaU4L2WiA4m181RaaWG,"william, Isac Elliot",Anteeks,WM Finland,397441,2,7,FIN,2025-01-16,4d4jaU4L2WiA4m181RaaWG
7,spotify:track:5A5sHRQoeJHzMULQGPLoOV,ibe,Marraskuu,Skorpioni,328785,1,11,FIN,2025-01-16,5A5sHRQoeJHzMULQGPLoOV
8,spotify:track:0uBQFamFpphOS27wIXPeiT,VIIVI,Aina,WM Finland,323717,8,1,FIN,2025-01-16,0uBQFamFpphOS27wIXPeiT
9,spotify:track:3p7O1Dazd4PEcZsDl8EN0R,"koira, ibe, MELO",Jeesus,Skorpioni,317804,6,4,FIN,2025-01-16,3p7O1Dazd4PEcZsDl8EN0R
10,spotify:track:0M6h2AOJ6YjnkdGfeJEmuo,"Isaac Sene, Turisti",Ympyrää,SENE RECORDS,312366,4,8,FIN,2025-01-16,0M6h2AOJ6YjnkdGfeJEmuo
11,spotify:track:17MJxFMzJkmy1f9m1ubTS3,costee,Sekaisin,WM Finland,310388,11,1,FIN,2025-01-16,17MJxFMzJkmy1f9m1ubTS3
12,spotify:track:2vLNQbj3xiNR342WoZXpln,NEEA RIVER,Nightmares,NEEA RIVER,307107,12,2,FIN,2025-01-16,2vLNQbj3xiNR342WoZXpln
13,spotify:track:4n6PzDyWGkjAVRl74aR8Pb,"Sliki, Turisti",Ne oli vääräs (feat. Turisti),Sony Music Entertainment Finland,300143,5,10,FIN,2025-01-16,4n6PzDyWGkjAVRl74aR8Pb
14,spotify:track:4CiCkXKT895ANPBhePPqIX,"Costi, Sexmane",Paletti (feat. Sexmane),PLAYMAKER,292488,4,2,FIN,2025-01-16,4CiCkXKT895ANPBhePPqIX
15,spotify:track:3Pf2yQgJ1B8vKgPFd1oOXC,"Ares, Averagekidluke, Turisti",Iha miten vaa,WM Finland,292244,2,12,FIN,2025-01-16,3Pf2yQgJ1B8vKgPFd1oOXC
16,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,265960,11,22,FIN,2025-01-16,2plbrEY59IikOBgBGLjaoe
17,spotify:track:3kK8hgEtjb9tcBjIRv2674,"Karim B, TUULI",Miljoonii (feat. TUULI),Sony Music Entertainment Finland,257038,7,6,FIN,2025-01-16,3kK8hgEtjb9tcBjIRv2674
18,spotify:track:0msAT2TjdYnHHCkS2WajM4,"Isac Elliot, Miriam Bryant",Otan Kii,WM Finland,253368,3,21,FIN,2025-01-16,0msAT2TjdYnHHCkS2WajM4
19,spotify:track:5tfW3t4zAZoeftsKQI0jD0,Mirella,Täs mä oon,Universal Music Oy,251224,2,11,FIN,2025-01-16,5tfW3t4zAZoeftsKQI0jD0
