rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
37,spotify:track:05wb6MEyJeG2z1MVCIXxC8,"Sfera Ebbasta, Marracash",15 Piani,Universal Music Italia srL.,1106794,1,20,ITA,2024-04-04,05wb6MEyJeG2z1MVCIXxC8
38,spotify:track:2gGq8fqoGuKpCjuV7p2dd3,"Massimo Pericolo, Emis Killa",Moneylove (feat. Emis Killa),Epic,1077320,1,18,ITA,2024-04-04,2gGq8fqoGuKpCjuV7p2dd3
39,spotify:track:6nxQV4fJgfvyfZRPPJm1mO,"Fabri Fibra, Emma, Baby Gang",In Italia 2024 (feat. Emma & Baby Gang),Epic,1073832,15,6,ITA,2024-04-04,6nxQV4fJgfvyfZRPPJm1mO
40,spotify:track:41sQhmjhPRrMv8jFKzJTRV,"Rhove, ANNA",Petit Fou Fou (feat. ANNA),Universal Music Italia srL.,1050856,3,16,ITA,2024-04-04,41sQhmjhPRrMv8jFKzJTRV
41,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,1048116,40,5,ITA,2024-04-04,3qhlB30KknSejmIvZZLjOD
42,spotify:track:27sveRwlAkrG0lKGMKA4of,"Mahmood, Geolier",PERSONALE,Universal Music Italia srL.,1044442,42,4,ITA,2024-04-04,27sveRwlAkrG0lKGMKA4of
43,spotify:track:5rmWxr4qgejVuLWwxNzISC,Dargen D'Amico,Onda Alta,Universal Music Italia srL.,992043,11,9,ITA,2024-04-04,5rmWxr4qgejVuLWwxNzISC
44,spotify:track:6KJ57PY7fIIRlaweLnNbXj,Elmatadormc7,Maliciosa (From the Netflix Rap Show “Nuova Scena”),Netflix Music,980472,31,5,ITA,2024-04-04,6KJ57PY7fIIRlaweLnNbXj
45,spotify:track:4QRWBM7LFWHhIUU8b1O6GK,Mr.Rain,DUE ALTALENE,Warner Music,941211,11,9,ITA,2024-04-04,4QRWBM7LFWHhIUU8b1O6GK
46,spotify:track:1LcAwUvsiWJqTgV9vDs0oq,"Kid Yugi, Sfera Ebbasta, Shablo",Ex Angelo (feat. Sfera Ebbasta),Universal Music Italia srL.,936149,10,5,ITA,2024-04-04,1LcAwUvsiWJqTgV9vDs0oq
47,spotify:track:3ki4qt24MTfhk0iruUCpSR,Il Tre,FRAGILI,Warner Music,921378,13,9,ITA,2024-04-04,3ki4qt24MTfhk0iruUCpSR
48,spotify:track:2SEAbXqFtdTwkzgAb5Ci80,"Kid Yugi, Simba La Rue",Denaro (feat. Simba La Rue),Universal Music Italia srL.,920886,11,5,ITA,2024-04-04,2SEAbXqFtdTwkzgAb5Ci80
49,spotify:track:4Y60H8heDsEpQ2hin2g6V5,Don Pero,Baby Mama,Pulp Entertainment,894684,22,58,ITA,2024-04-04,4Y60H8heDsEpQ2hin2g6V5
50,spotify:track:3VtGh8xE9qRsFyY2Uj1WG3,"Tedua, Sfera Ebbasta",Hoe (feat. Sfera Ebbasta),Epic,878101,1,44,ITA,2024-04-04,3VtGh8xE9qRsFyY2Uj1WG3
1,spotify:track:5bXgMzxuNymWhpwkgvYn4O,Lazza,100 MESSAGGI,Universal Music Italia srL.,5125292,1,5,ITA,2024-03-28,5bXgMzxuNymWhpwkgvYn4O
2,spotify:track:0vjcqQVb6nhk1A4lvW6ytN,"Geolier, Ultimo, Takagi & Ketra",L'ULTIMA POESIA (feat. Ultimo),Warner Music,4996202,2,1,ITA,2024-03-28,0vjcqQVb6nhk1A4lvW6ytN
3,spotify:track:0lXVWzLwDnKB7Ro5p0AJPg,"Rose Villain, Guè",COME UN TUONO (feat. Guè),Warner Music,4669587,3,3,ITA,2024-03-28,0lXVWzLwDnKB7Ro5p0AJPg
4,spotify:track:3j1453KrdHjw7y4gnBj7nF,"Geolier, Michelangelo","I P’ ME, TU P’ TE",Warner Music,3996258,1,8,ITA,2024-03-28,3j1453KrdHjw7y4gnBj7nF
5,spotify:track:371l4ekF9cDC2D5WuuabU6,Mahmood,TUTA GOLD,Universal Music Italia srL.,3648768,1,8,ITA,2024-03-28,371l4ekF9cDC2D5WuuabU6
6,spotify:track:2mU3I4jfQp1K14JO2PmmQA,"Tony Effe, Bresh, Tedua",DOPO LE 4 (feat. Bresh & Tedua),Universal Music Italia srL.,3400700,6,2,ITA,2024-03-28,2mU3I4jfQp1K14JO2PmmQA
7,spotify:track:29nqe5lhK8JmNcVXum7UuA,"Kid Yugi, Tedua, Junior K",Eva (feat. Tedua),Universal Music Italia srL.,3115802,3,4,ITA,2024-03-28,29nqe5lhK8JmNcVXum7UuA
8,spotify:track:60QN1JrgYM7jcfW8pdQFqT,Annalisa,Sinceramente,Warner Music,2945122,3,8,ITA,2024-03-28,60QN1JrgYM7jcfW8pdQFqT
9,spotify:track:5wU2NUt1pSAeTIWfXnRRkQ,"Tony Effe, Sfera Ebbasta, Geolier",PILLOLE (feat. Sfera Ebbasta & Geolier),Universal Music Italia srL.,2902982,5,2,ITA,2024-03-28,5wU2NUt1pSAeTIWfXnRRkQ
10,spotify:track:49R1F3rIdSzuPk7AcHi6d1,Angelina Mango,la noia,Latarma S.r.l.,2531450,4,8,ITA,2024-03-28,49R1F3rIdSzuPk7AcHi6d1
11,spotify:track:1HCwbTHBvC4XCIC417NB5k,Rose Villain,CLICK BOOM!,Warner Music,2527173,7,8,ITA,2024-03-28,1HCwbTHBvC4XCIC417NB5k
12,spotify:track:4cWrKV5SN7AknqPy4ryBDG,Ghali,Casa Mia,Warner Music,2460111,3,8,ITA,2024-03-28,4cWrKV5SN7AknqPy4ryBDG
13,spotify:track:0ZjxK3xSqyFEDKMMnA7fyl,Tony Effe,MIU MIU,Universal Music Italia srL.,2297704,13,2,ITA,2024-03-28,0ZjxK3xSqyFEDKMMnA7fyl
14,spotify:track:2HIv4bKTCULRZ2eZIkVB3N,"Tony Effe, Lazza, Capo Plaza",HONEY (feat. Lazza & Capo Plaza),Universal Music Italia srL.,2214254,8,2,ITA,2024-03-28,2HIv4bKTCULRZ2eZIkVB3N
15,spotify:track:11HeOLoW2cnWZzGHWnllYq,Elmatadormc7,EL MATADOR (From the Netflix Rap Show “Nuova Scena”),Netflix Music,2098608,15,4,ITA,2024-03-28,11HeOLoW2cnWZzGHWnllYq
16,spotify:track:6YB8rH5Lr340A4ps8eV7hw,Kid Yugi,Lilith,Universal Music Italia srL.,2019928,8,4,ITA,2024-03-28,6YB8rH5Lr340A4ps8eV7hw
17,spotify:track:2aptSWAkwTLva4188FFrjE,Alfa,vai!,Artist First,1862017,9,8,ITA,2024-03-28,2aptSWAkwTLva4188FFrjE
18,spotify:track:60NDVF7fFIq13aO9rIN80c,The Kolors,UN RAGAZZO UNA RAGAZZA,Warner Music,1725842,7,8,ITA,2024-03-28,60NDVF7fFIq13aO9rIN80c
19,spotify:track:5mQTzYTDDob48mOP3U9k7Q,Irama,Tu No,Warner Music,1669200,5,8,ITA,2024-03-28,5mQTzYTDDob48mOP3U9k7Q
20,spotify:track:6tNQ70jh4OwmPGpYy6R2o9,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",1663451,20,9,ITA,2024-03-28,6tNQ70jh4OwmPGpYy6R2o9
21,spotify:track:6uN0PQk9GLI4ze5Vr9hOX3,"Tony Effe, Simba La Rue",CARRARA (feat. Simba La Rue),Universal Music Italia srL.,1616012,13,2,ITA,2024-03-28,6uN0PQk9GLI4ze5Vr9hOX3
22,spotify:track:1bZIs6zAOtFJLORZVojCUH,Ricchi E Poveri,Ma non tutta la vita,DM Produzioni licensed to Carosello Records,1561036,11,8,ITA,2024-03-28,1bZIs6zAOtFJLORZVojCUH
