rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id
36,spotify:track:7wark1HcQC1FnfHKT6Rjmj,"Hagle, Carina Dahl",Søv når æ dør,Universal Music AS Distributed Labels,210633,36,1,NOR,2024-09-26,7wark1HcQC1FnfHKT6Rjmj
37,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),Warner Records,203916,9,57,NOR,2024-09-26,4KULAymBBJcPRpk1yO4dOG
38,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,203055,32,19,NOR,2024-09-26,3QaPy1KgI7nu9FJEQUgn6h
39,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,203000,19,25,NOR,2024-09-26,331l3xABO0HMr1Kkyh2LZq
40,spotify:track:7MZQoikPpcwneYkKhdRvoe,"VC Barre, Golfklubb, Pablo Paz, takenoelz",SOLDAT - RMX,Universal Music AB,202975,1,32,NOR,2024-09-26,7MZQoikPpcwneYkKhdRvoe
41,spotify:track:6CNjrSMafnMTIDqklY7F99,"Tigergutt101, A36",Ring meg opp,RCA Records Label,201188,41,1,NOR,2024-09-26,6CNjrSMafnMTIDqklY7F99
42,spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,Columbia,200320,31,14,NOR,2024-09-26,1XBYiRV30ykHw5f4wm6qEn
43,spotify:track:4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,WM Germany,194919,24,11,NOR,2024-09-26,4S1VYqwfkLit9mKVY3MXoo
44,spotify:track:3WOhcATHxK2SLNeP5W3v1v,"Charli xcx, Billie Eilish",Guess featuring billie eilish,Atlantic Records,190426,9,8,NOR,2024-09-26,3WOhcATHxK2SLNeP5W3v1v
45,spotify:track:7IYXHtvFO3qZfe6In07sKE,Tigergutt101,Se på meg,RCA Records Label,188663,5,15,NOR,2024-09-26,7IYXHtvFO3qZfe6In07sKE
46,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,"Night Street Records, Inc./Warner Records Inc.",186866,13,27,NOR,2024-09-26,51eSHglvG1RJXtL3qI5trr
47,spotify:track:0rtDE9zfXbamTlRUSwY7zy,Mark Ambor,Belong Together,"Hundred Days Records, LLC",185613,7,29,NOR,2024-09-26,0rtDE9zfXbamTlRUSwY7zy
48,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,Eminem,Houdini,Shady/Aftermath/Interscope Records,178844,1,17,NOR,2024-09-26,1CDQzbCz4KSQxHe7LMEgRM
49,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,175433,21,16,NOR,2024-09-26,1BJJbSX6muJVF2AK7uH1x4
50,spotify:track:1Ig7GfJxjxBmNhwgR8aXPf,"BERGREM, Voldtechno",BLINKEGEOX (Pleasuredome),Beros Records,167016,45,14,NOR,2024-09-26,1Ig7GfJxjxBmNhwgR8aXPf
1,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,656356,1,5,NOR,2024-09-19,2plbrEY59IikOBgBGLjaoe
2,spotify:track:0w2rnChlsC41RjhxBFwufW,Roc Boyz,Talk My Shit,Roc Boyz,590180,2,1,NOR,2024-09-19,0w2rnChlsC41RjhxBFwufW
3,spotify:track:21RCoKctRVVVG8nt8r5dsU,"Arif Murakami, Stig Brenner",Let's Go,Nora Streams,489442,1,2,NOR,2024-09-19,21RCoKctRVVVG8nt8r5dsU
4,spotify:track:4u6STUR9fsBQozW1S40BTN,Ballinciaga,Sigg,Universal Music AS Distributed Labels,476159,1,9,NOR,2024-09-19,4u6STUR9fsBQozW1S40BTN
5,spotify:track:5G2f63n7IPVPPjfNIGih7Q,Sabrina Carpenter,Taste,Island Records,468347,2,4,NOR,2024-09-19,5G2f63n7IPVPPjfNIGih7Q
6,spotify:track:0fFMt9cc1EEQDIWLGDcqKd,Annika,Så længe jeg er sexy.,Universal Music A/S,450056,1,6,NOR,2024-09-19,0fFMt9cc1EEQDIWLGDcqKd
7,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,394584,4,18,NOR,2024-09-19,6dOtVTDdiauQNBQEDOtlAB
