rank,uri,artist_names,track_name,source,streams,peak_rank,weeks_on_chart,country,week_date,track_id,popularity,duration_ms,explicit,genre,release_date,track_image,artist_image
2,spotify:track:7B0k8YTfKzj9BGVaLYXtub,Stormy,POPO,Austora,303633,1,14,MAR,2024-05-02,7B0k8YTfKzj9BGVaLYXtub,53,191666,False,arabic rap,2024-02-09,https://i.scdn.co/image/ab67616d0000b273e040ca47b2f8046349ce4f49,https://i.scdn.co/image/ab6761610000e5eb002ae0fc0090bb55f7c485e9
3,spotify:track:0YZ2ANy2Hhf21koqFpph5F,ElGrandeToto,BLUE LOVE,BNJ CITY BLOCK,274937,1,20,MAR,2024-05-02,0YZ2ANy2Hhf21koqFpph5F,63,187826,True,arabic rap,2023-11-24,https://i.scdn.co/image/ab67616d0000b2737db1688433041d6e88fc21c0,https://i.scdn.co/image/ab6761610000e5eb99e862805e7e3253f8a059b6
4,spotify:track:1GxUG5xWcY2R9hQ3NcE5ya,Stormy,MARADONA,Austora,243259,2,12,MAR,2024-05-02,1GxUG5xWcY2R9hQ3NcE5ya,56,160000,False,arabic rap,2024-02-09,https://i.scdn.co/image/ab67616d0000b273e040ca47b2f8046349ce4f49,https://i.scdn.co/image/ab6761610000e5eb002ae0fc0090bb55f7c485e9
5,spotify:track:0WuTPXry9d1aV446dafoO1,LFERDA,San Siro,Universal Music MENA,228402,5,1,MAR,2024-05-02,0WuTPXry9d1aV446dafoO1,2,204350,False,arabic rap,2024-04-26,https://i.scdn.co/image/ab67616d0000b273f096081305f500148deeea08,https://i.scdn.co/image/ab6761610000e5ebe7bf9c7f8fe5502904019b2e
6,spotify:track:4p7xoPQH7WpffmIEm5artb,"ElGrandeToto, Joé Dwèt Filé",Corazon,Argentic Music / Capitol,221390,5,10,MAR,2024-05-02,4p7xoPQH7WpffmIEm5artb,56,188370,True,arabic rap,2024-02-21,https://i.scdn.co/image/ab67616d0000b273a4190bfec2766a89fdb07785,https://i.scdn.co/image/ab6761610000e5eb99e862805e7e3253f8a059b6
7,spotify:track:3VoiH20aQU7IbbgVidWE5P,"Saad Lamjarred, Enesse",Carrousel,Saad Lamjarred - All Other Contents,198269,7,2,MAR,2024-05-02,3VoiH20aQU7IbbgVidWE5P,48,156893,False,khaleeji,2024-04-19,https://i.scdn.co/image/ab67616d0000b27367cd38429917c16c9a258999,https://i.scdn.co/image/ab6761610000e5eb0532e56a22ca30b2b785455d
8,spotify:track:4JaAz4mEXpAdO8CKjCDjVx,Snor,Dawk Lya,Snor,189337,2,137,MAR,2024-05-02,4JaAz4mEXpAdO8CKjCDjVx,23,148800,True,arabic rap,2021-01-21,https://i.scdn.co/image/ab67616d0000b273323ff0920ed25f96af2dd05d,https://i.scdn.co/image/ab6761610000e5ebef501257b17981e5271871b5
9,spotify:track:4knNlB73rkLODZU03Xjx7x,Draganov,3DABI,Draganov,165551,1,42,MAR,2024-05-02,4knNlB73rkLODZU03Xjx7x,62,202000,True,arabic rap,2023-07-13,https://i.scdn.co/image/ab67616d0000b273dbf520cd47d9ba489fd97f63,https://i.scdn.co/image/ab6761610000e5eb4cf73c6ca392dbe6bd6ed020
10,spotify:track:62OmBF30kfTb0XLbGZPeTS,"ElGrandeToto, Morad",RAZONES (feat. Morad),BNJ CITY BLOCK,158107,4,23,MAR,2024-05-02,62OmBF30kfTb0XLbGZPeTS,55,184253,True,arabic rap,2023-11-24,https://i.scdn.co/image/ab67616d0000b2734b64480afb10f1d182a17b95,https://i.scdn.co/image/ab6761610000e5eb99e862805e7e3253f8a059b6
11,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,157511,11,4,MAR,2024-05-02,6XjDF6nds4DE2BBbagZol6,86,222000,True,reggaeton chileno,2024-02-02,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a,https://i.scdn.co/image/ab6761610000e5eba410f779bd969d6d1e4815a2
12,spotify:track:0Fyqe4e5VjCaFjNSNYWa25,"SativaMusic, Morad, GIMS",Seya,Sativa Music,156636,2,30,MAR,2024-05-02,0Fyqe4e5VjCaFjNSNYWa25,64,188488,False,french pop,2022-12-02,https://i.scdn.co/image/ab67616d0000b2739f09253bd56dacf61e8c50b3,https://i.scdn.co/image/ab6761610000e5eb77144f838397a467e807df65
13,spotify:track:2oMCQhVDHhzKEHk5rN6T1E,"ElGrandeToto, Hamza",DELLALI (feat. Hamza),BNJ CITY BLOCK,154791,1,26,MAR,2024-05-02,2oMCQhVDHhzKEHk5rN6T1E,56,182053,True,arabic rap,2023-11-24,https://i.scdn.co/image/ab67616d0000b2734b64480afb10f1d182a17b95,https://i.scdn.co/image/ab6761610000e5eb99e862805e7e3253f8a059b6
14,spotify:track:7wwQoJtPLBVeMIZlW11cp6,"Jul, DYSTINCT",Oh qu'elle est belle,D'Or et de Platine,142553,11,15,MAR,2024-05-02,7wwQoJtPLBVeMIZlW11cp6,66,220013,True,pop urbaine,2024-01-19,https://i.scdn.co/image/ab67616d0000b273735f5c18f82a88d3e65abd61,https://i.scdn.co/image/ab6761610000e5eb043c7633712d706c54b625e6
